,cos_scores,sorted_snippets
1722,"tensor([ 0.2944,  0.3595,  0.2934,  0.3968,  0.2009,  0.2904,  0.4788,  0.1234,
         0.2804,  0.2260,  0.2291,  0.1778, -0.0479,  0.2993])","tensor([ 6,  3,  1, 13,  0,  2,  5,  8, 10,  9,  4, 11,  7, 12])"
1723,"tensor([0.2089, 0.2723, 0.3665, 0.1871, 0.3571, 0.1266, 0.1348, 0.2265, 0.1684,
        0.2895, 0.3523, 0.1165, 0.3346, 0.1793, 0.1659, 0.1997, 0.2831, 0.2771,
        0.2778, 0.1962, 0.3726, 0.1812, 0.3783, 0.3271, 0.3275, 0.2835, 0.3285,
        0.1400, 0.1122, 0.1715, 0.2674, 0.2487, 0.2456, 0.3225, 0.2122, 0.2495,
        0.3117, 0.1583, 0.1632, 0.1695, 0.1867, 0.1589, 0.0229, 0.0540])","tensor([22, 20,  2,  4, 10, 12, 26, 24, 23, 33, 36,  9, 25, 16, 18, 17,  1, 30,
        35, 31, 32,  7, 34,  0, 15, 19,  3, 40, 21, 13, 29, 39,  8, 14, 38, 41,
        37, 27,  6,  5, 11, 28, 43, 42])"
1724,"tensor([0.4465, 0.2499, 0.1994, 0.4170, 0.1515, 0.2943, 0.1969, 0.1258, 0.3126,
        0.1766, 0.5360])","tensor([10,  0,  3,  8,  5,  1,  2,  6,  9,  4,  7])"
1725,"tensor([0.2075, 0.2090, 0.2031, 0.1617, 0.1328, 0.7157, 0.5509, 0.1798, 0.0343,
        0.3034, 0.1250, 0.2048])","tensor([ 5,  6,  9,  1,  0, 11,  2,  7,  3,  4, 10,  8])"
1726,"tensor([0.2819, 0.5719, 0.5562, 0.5783, 0.6001, 0.5067, 0.5792, 0.3996, 0.2410,
        0.2759, 0.0927, 0.1273, 0.2245, 0.1390, 0.4449])","tensor([ 4,  6,  3,  1,  2,  5, 14,  7,  0,  9,  8, 12, 13, 11, 10])"
1727,"tensor([0.1611, 0.4427, 0.7085, 0.3458, 0.2321, 0.3481, 0.3461, 0.3918, 0.2682,
        0.3509])","tensor([2, 1, 7, 9, 5, 6, 3, 8, 4, 0])"
1728,"tensor([0.4290, 0.1449, 0.2968, 0.2260, 0.2354, 0.2966, 0.6724, 0.6641, 0.6695,
        0.2050, 0.1841])","tensor([ 6,  8,  7,  0,  2,  5,  4,  3,  9, 10,  1])"
1729,"tensor([0.1992, 0.2435, 0.2199, 0.2300, 0.3184, 0.3133, 0.2985, 0.2839, 0.3042,
        0.2675, 0.1871, 0.6841, 0.5554, 0.1483])","tensor([11, 12,  4,  5,  8,  6,  7,  9,  1,  3,  2,  0, 10, 13])"
1730,"tensor([0.2895, 0.2578, 0.2414, 0.1347, 0.1993, 0.3223, 0.3534, 0.4221, 0.5678,
        0.3489])","tensor([8, 7, 6, 9, 5, 0, 1, 2, 4, 3])"
1731,"tensor([0.4490, 0.3229, 0.3784, 0.1263, 0.2702, 0.2464, 0.1198, 0.1635, 0.0920,
        0.1025, 0.7338])","tensor([10,  0,  2,  1,  4,  5,  7,  3,  6,  9,  8])"
1732,"tensor([ 0.1514,  0.1097,  0.1669,  0.2057,  0.2131,  0.1288,  0.1494,  0.1957,
         0.1490,  0.2435, -0.0190,  0.0758,  0.5965,  0.0743,  0.1105,  0.2347])","tensor([12,  9, 15,  4,  3,  7,  2,  0,  6,  8,  5, 14,  1, 11, 13, 10])"
1733,"tensor([0.3609, 0.3054, 0.4414, 0.2263, 0.1595, 0.4180, 0.3859, 0.0744, 0.1309,
        0.2799, 0.3466, 0.2985, 0.3123, 0.3128, 0.3807, 0.4320, 0.4300, 0.2461])","tensor([ 2, 15, 16,  5,  6, 14,  0, 10, 13, 12,  1, 11,  9, 17,  3,  4,  8,  7])"
1734,"tensor([0.1771, 0.2661, 0.3296, 0.0941, 0.4558, 0.6328, 0.2042, 0.2444, 0.1907,
        0.2016, 0.1977])","tensor([ 5,  4,  2,  1,  7,  6,  9, 10,  8,  0,  3])"
1735,"tensor([0.2738, 0.1637, 0.1900, 0.3219, 0.2524, 0.2901, 0.2815, 0.3641, 0.4119,
        0.2498, 0.2226, 0.0437, 0.2186, 0.2742, 0.1987])","tensor([ 8,  7,  3,  5,  6, 13,  0,  4,  9, 10, 12, 14,  2,  1, 11])"
1736,"tensor([0.0993, 0.1302, 0.2635, 0.2407, 0.1419, 0.0892, 0.1592, 0.0911, 0.1630,
        0.3586, 0.3944, 0.3621, 0.1820, 0.0754, 0.0958, 0.1348, 0.0233, 0.1047,
        0.1803, 0.1486, 0.1076, 0.1076])","tensor([10, 11,  9,  2,  3, 12, 18,  8,  6, 19,  4, 15,  1, 20, 21, 17,  0, 14,
         7,  5, 13, 16])"
1737,"tensor([0.1236, 0.1703, 0.2120, 0.2497, 0.0310, 0.0912, 0.1738, 0.2109, 0.2734,
        0.2160, 0.1275, 0.3077, 0.2255, 0.2317, 0.2991, 0.1301, 0.2814, 0.2339,
        0.0765, 0.1683, 0.1956, 0.1044, 0.1134, 0.1131, 0.2621, 0.2310, 0.6667,
        0.7029, 0.6357])","tensor([27, 26, 28, 11, 14, 16,  8, 24,  3, 17, 13, 25, 12,  9,  2,  7, 20,  6,
         1, 19, 15, 10,  0, 22, 23, 21,  5, 18,  4])"
1738,"tensor([0.4775, 0.4420, 0.4885, 0.4495, 0.3185, 0.3819, 0.4441, 0.4580, 0.4330,
        0.6129])","tensor([9, 2, 0, 7, 3, 6, 1, 8, 5, 4])"
1739,"tensor([0.2346, 0.2127, 0.0674, 0.1005, 0.1660, 0.3331, 0.1398, 0.1440, 0.0871,
        0.1290, 0.1710, 0.0480, 0.1412, 0.1922, 0.1483, 0.1503])","tensor([ 5,  0,  1, 13, 10,  4, 15, 14,  7, 12,  6,  9,  3,  8,  2, 11])"
1740,"tensor([0.2427, 0.2066, 0.1895, 0.1119, 0.1670, 0.0439, 0.2063, 0.6747, 0.3796,
        0.1523, 0.2049, 0.4136, 0.2872, 0.4360, 0.1920, 0.1580, 0.1761, 0.4445])","tensor([ 7, 17, 13, 11,  8, 12,  0,  1,  6, 10, 14,  2, 16,  4, 15,  9,  3,  5])"
1741,"tensor([0.1766, 0.1112, 0.0353, 0.1485, 0.0487, 0.1543, 0.3902, 0.4092, 0.4053,
        0.4136, 0.2481])","tensor([ 9,  7,  8,  6, 10,  0,  5,  3,  1,  4,  2])"
1742,"tensor([0.1124, 0.2428, 0.2116, 0.1071, 0.3615, 0.1362, 0.5598, 0.4837, 0.4508,
        0.2008, 0.3357, 0.3982])","tensor([ 6,  7,  8, 11,  4, 10,  1,  2,  9,  5,  0,  3])"
1743,"tensor([0.5019, 0.2565, 0.2206, 0.2263, 0.2210, 0.3128, 0.1105, 0.1156, 0.2834,
        0.2568, 0.1032, 0.2714, 0.1388, 0.2162, 0.3570])","tensor([ 0, 14,  5,  8, 11,  9,  1,  3,  4,  2, 13, 12,  7,  6, 10])"
1744,"tensor([0.3492, 0.2996, 0.4213, 0.4436, 0.3940, 0.1918, 0.2267, 0.1100, 0.3675,
        0.4195, 0.4170, 0.3005, 0.3559, 0.6469, 0.2924, 0.1294, 0.6945, 0.2930,
        0.4327, 0.3394, 0.3711, 0.2727])","tensor([16, 13,  3, 18,  2,  9, 10,  4, 20,  8, 12,  0, 19, 11,  1, 17, 14, 21,
         6,  5, 15,  7])"
1745,"tensor([0.4203, 0.2518, 0.4581, 0.4499, 0.4163, 0.1907, 0.3689, 0.2248, 0.1924,
        0.2115, 0.1626, 0.1580, 0.3173, 0.2037, 0.3946, 0.2518])","tensor([ 2,  3,  0,  4, 14,  6, 12,  1, 15,  7,  9, 13,  8,  5, 10, 11])"
1746,"tensor([ 0.3610,  0.1899,  0.2685,  0.1686,  0.4015,  0.0950,  0.0821,  0.0909,
         0.1185,  0.1430,  0.5217,  0.4052,  0.0660, -0.0542,  0.4155,  0.5349,
         0.1912,  0.3228,  0.2420])","tensor([15, 10, 14, 11,  4,  0, 17,  2, 18, 16,  1,  3,  9,  8,  5,  7,  6, 12,
        13])"
1747,"tensor([0.1988, 0.3094, 0.2183, 0.4696, 0.4639, 0.4966, 0.2699, 0.4716, 0.4629,
        0.6130, 0.3942, 0.3450, 0.4116, 0.3258, 0.3273, 0.2734, 0.3691, 0.2894,
        0.3537, 0.1778, 0.3961])","tensor([ 9,  5,  7,  3,  4,  8, 12, 20, 10, 16, 18, 11, 14, 13,  1, 17, 15,  6,
         2,  0, 19])"
1748,"tensor([0.5640, 0.2039, 0.2674, 0.1743, 0.3233, 0.3287, 0.3281, 0.4831, 0.2732,
        0.2891, 0.2296, 0.1470, 0.2651, 0.2312, 0.2729, 0.2334, 0.1790, 0.0848])","tensor([ 0,  7,  5,  6,  4,  9,  8, 14,  2, 12, 15, 13, 10,  1, 16,  3, 11, 17])"
1749,"tensor([0.1304, 0.3437, 0.2289, 0.2527, 0.1505, 0.3428, 0.2986, 0.2123, 0.1800,
        0.1758, 0.1918, 0.2206, 0.2860, 0.5870, 0.4466, 0.2869, 0.2077, 0.1443])","tensor([13, 14,  1,  5,  6, 15, 12,  3,  2, 11,  7, 16, 10,  8,  9,  4, 17,  0])"
1750,"tensor([0.2031, 0.2940, 0.4399, 0.5878, 0.5376, 0.3954, 0.0597, 0.1638, 0.1941,
        0.2859, 0.1527, 0.1295])","tensor([ 3,  4,  2,  5,  1,  9,  0,  8,  7, 10, 11,  6])"
1751,"tensor([0.1036, 0.0483, 0.2939, 0.3607, 0.2962, 0.2728, 0.2233, 0.0453, 0.1030,
        0.0807, 0.0396, 0.2001, 0.1138, 0.2275])","tensor([ 3,  4,  2,  5, 13,  6, 11, 12,  0,  8,  9,  1,  7, 10])"
1752,"tensor([0.0164, 0.0559, 0.0669, 0.1784, 0.1549, 0.1546, 0.2079, 0.0908, 0.0423,
        0.4792, 0.5240, 0.4363])","tensor([10,  9, 11,  6,  3,  4,  5,  7,  2,  1,  8,  0])"
1753,"tensor([ 0.0438,  0.1876,  0.0093,  0.2665,  0.2400,  0.1790, -0.0248,  0.2266,
         0.4057,  0.0974])","tensor([8, 3, 4, 7, 1, 5, 9, 0, 2, 6])"
1754,"tensor([0.1983, 0.2001, 0.2101, 0.2792, 0.3998, 0.1650, 0.1607, 0.1801, 0.1996,
        0.0776])","tensor([4, 3, 2, 1, 8, 0, 7, 5, 6, 9])"
1755,"tensor([0.1596, 0.2661, 0.2228, 0.1557, 0.5069, 0.3589, 0.2515, 0.3312, 0.3249,
        0.7433, 0.0982])","tensor([ 9,  4,  5,  7,  8,  1,  6,  2,  0,  3, 10])"
1756,"tensor([0.0555, 0.0447, 0.0705, 0.3265, 0.4367, 0.4037, 0.2234, 0.1795, 0.2831,
        0.2344, 0.2793, 0.2347, 0.2999, 0.2267, 0.2102, 0.0897, 0.1880, 0.2475,
        0.1867, 0.2240, 0.2064, 0.1779, 0.1539, 0.1808, 0.1720, 0.1957, 0.1723,
        0.0136, 0.1310, 0.1080, 0.0468])","tensor([ 4,  5,  3, 12,  8, 10, 17, 11,  9, 13, 19,  6, 14, 20, 25, 16, 18, 23,
         7, 21, 26, 24, 22, 28, 29, 15,  2,  0, 30,  1, 27])"
1757,"tensor([0.3799, 0.2958, 0.6004, 0.3515, 0.0527, 0.0406, 0.0667, 0.0704, 0.2046,
        0.1804, 0.1934, 0.2549, 0.2800, 0.2281, 0.2900, 0.3302, 0.2930, 0.2651,
        0.3113, 0.2877, 0.2895, 0.2921, 0.3072, 0.3321, 0.2028, 0.3356, 0.3254,
        0.2331, 0.2448, 0.2288, 0.2469, 0.2355, 0.2815, 0.2125, 0.2515, 0.2732,
        0.2542, 0.1952, 0.1031, 0.1805, 0.1656, 0.1068, 0.1886, 0.1857, 0.1768,
        0.2466, 0.1928, 0.1744, 0.2437, 0.1296, 0.1908, 0.1354])","tensor([ 2,  0,  3, 25, 23, 15, 26, 18, 22,  1, 16, 21, 14, 20, 19, 32, 12, 35,
        17, 11, 36, 34, 30, 45, 28, 48, 31, 27, 29, 13, 33,  8, 24, 37, 10, 46,
        50, 42, 43, 39,  9, 44, 47, 40, 51, 49, 41, 38,  7,  6,  4,  5])"
1758,"tensor([0.3768, 0.3611, 0.3147, 0.1648, 0.0637, 0.4708, 0.3228, 0.1970, 0.2120,
        0.2402, 0.5529, 0.7156, 0.3135, 0.4117, 0.3660, 0.5705, 0.5191, 0.4387])","tensor([11, 15, 10, 16,  5, 17, 13,  0, 14,  1,  6,  2, 12,  9,  8,  7,  3,  4])"
1759,"tensor([0.2154, 0.1786, 0.1673, 0.1769, 0.2089, 0.4149, 0.1352, 0.3482, 0.2839,
        0.0839, 0.0045, 0.2280, 0.2794, 0.5428, 0.2304, 0.3198, 0.2523, 0.2659,
        0.6152, 0.2780, 0.1380, 0.2050, 0.0817, 0.1756, 0.2413, 0.0806, 0.0716,
        0.1369, 0.2482, 0.1191, 0.3400, 0.8480, 0.5790, 0.0465])","tensor([31, 18, 32, 13,  5,  7, 30, 15,  8, 12, 19, 17, 16, 28, 24, 14, 11,  0,
         4, 21,  1,  3, 23,  2, 20, 27,  6, 29,  9, 22, 25, 26, 33, 10])"
1760,"tensor([0.1723, 0.7109, 0.2959, 0.2935, 0.1796, 0.2202, 0.2017, 0.1671, 0.1178,
        0.1842, 0.1519, 0.4265])","tensor([ 1, 11,  2,  3,  5,  6,  9,  4,  0,  7, 10,  8])"
1761,"tensor([ 0.2959,  0.2064,  0.0951,  0.2574,  0.2542,  0.2171,  0.1990,  0.2666,
         0.2497,  0.2519,  0.1887,  0.2738,  0.2092,  0.2039,  0.2011,  0.3184,
         0.2615,  0.2591, -0.0373,  0.2150,  0.0957,  0.1519,  0.2097,  0.3340,
         0.1791,  0.0522,  0.1906,  0.0820,  0.1195,  0.2931,  0.2479,  0.1313,
         0.3148,  0.1228,  0.2335,  0.2249,  0.2346,  0.1854,  0.0177,  0.1881,
         0.2423,  0.1682,  0.1551,  0.0918,  0.1992,  0.1565,  0.2217,  0.3258,
         0.3603,  0.2062,  0.2179,  0.2064])","tensor([48, 23, 47, 15, 32,  0, 29, 11,  7, 16, 17,  3,  4,  9,  8, 30, 40, 36,
        34, 35, 46, 50,  5, 19, 22, 12, 51,  1, 49, 13, 14, 44,  6, 26, 10, 39,
        37, 24, 41, 45, 42, 21, 31, 33, 28, 20,  2, 43, 27, 25, 38, 18])"
1762,"tensor([0.3113, 0.7786, 0.2018, 0.2549, 0.2028, 0.1206, 0.0081, 0.1056, 0.1788,
        0.1568, 0.2413, 0.2198])","tensor([ 1,  0,  3, 10, 11,  4,  2,  8,  9,  5,  7,  6])"
1763,"tensor([ 0.0706,  0.0759,  0.2848,  0.6427,  0.4395,  0.3692, -0.0325, -0.0175,
         0.0268,  0.0321, -0.0178,  0.0466,  0.0091,  0.0409,  0.0237,  0.0790,
        -0.0483,  0.0023, -0.0682,  0.1898])","tensor([ 3,  4,  5,  2, 19, 15,  1,  0, 11, 13,  9,  8, 14, 12, 17,  7, 10,  6,
        16, 18])"
1764,"tensor([0.2804, 0.2932, 0.3169, 0.4624, 0.3208, 0.2876, 0.3195, 0.3122, 0.3036,
        0.2448, 0.1927, 0.1179, 0.1734, 0.3106, 0.2642, 0.0153, 0.1338, 0.1496,
        0.2862, 0.2818])","tensor([ 3,  4,  6,  2,  7, 13,  8,  1,  5, 18, 19,  0, 14,  9, 10, 12, 17, 16,
        11, 15])"
1765,"tensor([0.2677, 0.4588, 0.3317, 0.3927, 0.7211, 0.4873, 0.4436, 0.3474, 0.4437,
        0.4954, 0.5172, 0.5453, 0.4662, 0.3499, 0.4538, 0.6506, 0.4362, 0.7078,
        0.4932, 0.3369, 0.4469, 0.4632, 0.4038, 0.2095, 0.2219])","tensor([ 4, 17, 15, 11, 10,  9, 18,  5, 12, 21,  1, 14, 20,  8,  6, 16, 22,  3,
        13,  7, 19,  2,  0, 24, 23])"
1766,"tensor([ 0.1065,  0.3013,  0.3903,  0.3879, -0.0115,  0.4734,  0.0052,  0.2139,
         0.3176,  0.2967,  0.2676,  0.2894,  0.1219,  0.0983,  0.0344,  0.2304,
         0.3058])","tensor([ 5,  2,  3,  8, 16,  1,  9, 11, 10, 15,  7, 12,  0, 13, 14,  6,  4])"
1767,"tensor([0.2730, 0.5011, 0.2160, 0.5032, 0.2854, 0.3209, 0.1892, 0.2715, 0.4357,
        0.2520, 0.3748, 0.1339])","tensor([ 3,  1,  8, 10,  5,  4,  0,  7,  9,  2,  6, 11])"
1768,"tensor([0.3707, 0.2496, 0.4197, 0.5110, 0.3623, 0.6906, 0.3186, 0.2255, 0.0894,
        0.1515])","tensor([5, 3, 2, 0, 4, 6, 1, 7, 9, 8])"
1769,"tensor([0.3613, 0.2393, 0.5792, 0.3024, 0.2386, 0.6426, 0.2536, 0.3207, 0.1996,
        0.3448, 0.4824, 0.4467, 0.3638, 0.3778, 0.3631, 0.3115, 0.3547, 0.3814])","tensor([ 5,  2, 10, 11, 17, 13, 12, 14,  0, 16,  9,  7, 15,  3,  6,  1,  4,  8])"
1770,"tensor([0.2060, 0.1845, 0.2391, 0.2027, 0.2840, 0.0148, 0.5683, 0.2472, 0.1619,
        0.1287, 0.3186, 0.3667, 0.2560, 0.1639, 0.3235, 0.2513, 0.2084, 0.2067,
        0.2261, 0.2537, 0.2894, 0.1882])","tensor([ 6, 11, 14, 10, 20,  4, 12, 19, 15,  7,  2, 18, 16, 17,  0,  3, 21,  1,
        13,  8,  9,  5])"
1771,"tensor([0.4574, 0.2626, 0.6623, 0.4285, 0.4643, 0.2553, 0.4299, 0.1689, 0.4976,
        0.4874, 0.5974])","tensor([ 2, 10,  8,  9,  4,  0,  6,  3,  1,  5,  7])"
1772,"tensor([0.4284, 0.3450, 0.4172, 0.3802, 0.4830, 0.3941, 0.2579, 0.3531, 0.6493,
        0.5033, 0.3660, 0.5276, 0.4395, 0.2908, 0.3517, 0.3175])","tensor([ 8, 11,  9,  4, 12,  0,  2,  5,  3, 10,  7, 14,  1, 15, 13,  6])"
1773,"tensor([0.3389, 0.3247, 0.2530, 0.2030, 0.1533, 0.3126, 0.2689, 0.3879, 0.1199,
        0.2614, 0.6853, 0.4539, 0.2228, 0.3384, 0.1897, 0.5515, 0.4028, 0.3710])","tensor([10, 15, 11, 16,  7, 17,  0, 13,  1,  5,  6,  9,  2, 12,  3, 14,  4,  8])"
1774,"tensor([0.1524, 0.8157, 0.1874, 0.1663, 0.1846, 0.1901, 0.2106, 0.1735, 0.2321,
        0.1006, 0.1493, 0.1592, 0.3310, 0.2113, 0.0795, 0.1119, 0.0681, 0.2471])","tensor([ 1, 12, 17,  8, 13,  6,  5,  2,  4,  7,  3, 11,  0, 10, 15,  9, 14, 16])"
1775,"tensor([0.0662, 0.3239, 0.3664, 0.3945, 0.4412, 0.2847, 0.1636, 0.2139, 0.2175,
        0.1845, 0.2734, 0.1495, 0.3517])","tensor([ 4,  3,  2, 12,  1,  5, 10,  8,  7,  9,  6, 11,  0])"
1776,"tensor([0.1907, 0.2927, 0.2019, 0.2480, 0.2260, 0.2439, 0.2903, 0.2857, 0.4045,
        0.4172, 0.4614, 0.4562, 0.1267, 0.3000, 0.4455, 0.0501, 0.0734, 0.1415,
        0.3433, 0.1875, 0.3579, 0.3146, 0.2098, 0.2271, 0.2706, 0.2158, 0.2360,
        0.1496, 0.2448, 0.2335])","tensor([10, 11, 14,  9,  8, 20, 18, 21, 13,  1,  6,  7, 24,  3, 28,  5, 26, 29,
        23,  4, 25, 22,  2,  0, 19, 27, 17, 12, 16, 15])"
1777,"tensor([0.3838, 0.5183, 0.4936, 0.2186, 0.1465, 0.1781, 0.0934, 0.0727, 0.2431,
        0.1432, 0.4744, 0.1935])","tensor([ 1,  2, 10,  0,  8,  3, 11,  5,  4,  9,  6,  7])"
1778,"tensor([0.2448, 0.3790, 0.3029, 0.4465, 0.3101, 0.4873, 0.3301, 0.3852, 0.2448,
        0.4225, 0.6372, 0.4690])","tensor([10,  5, 11,  3,  9,  7,  1,  6,  4,  2,  0,  8])"
1779,"tensor([ 0.0798,  0.0610,  0.1758,  0.1209, -0.0349,  0.3609,  0.3943,  0.4763,
         0.5447,  0.2561,  0.2037,  0.1943,  0.3372,  0.2485,  0.0335,  0.2448,
         0.2187,  0.1231,  0.1678,  0.1354])","tensor([ 8,  7,  6,  5, 12,  9, 13, 15, 16, 10, 11,  2, 18, 19, 17,  3,  0,  1,
        14,  4])"
1780,"tensor([0.2624, 0.5512, 0.1407, 0.2218, 0.1717, 0.2067, 0.2347, 0.2251, 0.2125,
        0.1889])","tensor([1, 0, 6, 7, 3, 8, 5, 9, 4, 2])"
1781,"tensor([0.2526, 0.2607, 0.0072, 0.0489, 0.2243, 0.0996, 0.3563, 0.2979, 0.2873,
        0.2586, 0.2849, 0.3286, 0.2929, 0.4518, 0.0890, 0.5197])","tensor([15, 13,  6, 11,  7, 12,  8, 10,  1,  9,  0,  4,  5, 14,  3,  2])"
1782,"tensor([0.2110, 0.1768, 0.4410, 0.1516, 0.3006, 0.4607, 0.6314, 0.4416, 0.4880,
        0.5353, 0.5254, 0.7561, 0.5314, 0.4705, 0.4805, 0.4884, 0.4520, 0.5097,
        0.1673, 0.3741, 0.2946, 0.1886, 0.1769, 0.4750])","tensor([11,  6,  9, 12, 10, 17, 15,  8, 14, 23, 13,  5, 16,  7,  2, 19,  4, 20,
         0, 21, 22,  1, 18,  3])"
1783,"tensor([ 0.2370,  0.4238,  0.4461, -0.1009,  0.0539,  0.1638,  0.1913,  0.1798,
         0.2063,  0.2108])","tensor([2, 1, 0, 9, 8, 6, 7, 5, 4, 3])"
1784,"tensor([0.3317, 0.3057, 0.2840, 0.3394, 0.3222, 0.1805, 0.3469, 0.3783, 0.5448,
        0.3654, 0.2206, 0.3470, 0.3140, 0.4238, 0.4874])","tensor([ 8, 14, 13,  7,  9, 11,  6,  3,  0,  4, 12,  1,  2, 10,  5])"
1785,"tensor([0.2759, 0.2416, 0.3247, 0.0404, 0.2919, 0.2623, 0.2410, 0.2818, 0.6922,
        0.6933, 0.3892, 0.3163, 0.0949, 0.1565, 0.1400, 0.1987, 0.3463, 0.2727,
        0.2082, 0.3021, 0.1780, 0.2456, 0.2052, 0.1866, 0.3110, 0.2275, 0.1695,
        0.2696, 0.3257, 0.2360])","tensor([ 9,  8, 10, 16, 28,  2, 11, 24, 19,  4,  7,  0, 17, 27,  5, 21,  1,  6,
        29, 25, 18, 22, 15, 23, 20, 26, 13, 14, 12,  3])"
1786,"tensor([0.3443, 0.3294, 0.3317, 0.3296, 0.3385, 0.3050, 0.6047, 0.4812, 0.7098,
        0.2611, 0.2866, 0.1908])","tensor([ 8,  6,  7,  0,  4,  2,  3,  1,  5, 10,  9, 11])"
1787,"tensor([0.4644, 0.3937, 0.4505, 0.4235, 0.1669, 0.4366, 0.2621, 0.1423, 0.2037,
        0.3413, 0.3225, 0.2541, 0.5053, 0.4920, 0.6531, 0.2673, 0.3549, 0.2443])","tensor([14, 12, 13,  0,  2,  5,  3,  1, 16,  9, 10, 15,  6, 11, 17,  8,  4,  7])"
1788,"tensor([0.3525, 0.1839, 0.1329, 0.1693, 0.1999, 0.3491, 0.2958, 0.2852, 0.4267,
        0.2498, 0.2876, 0.2137, 0.2851, 0.4897, 0.4392, 0.3094, 0.2806, 0.3310,
        0.3242, 0.2974, 0.3095])","tensor([13, 14,  8,  0,  5, 17, 18, 20, 15, 19,  6, 10,  7, 12, 16,  9, 11,  4,
         1,  3,  2])"
1789,"tensor([0.2685, 0.3432, 0.3584, 0.1182, 0.2236, 0.1852, 0.3153, 0.3551, 0.3353,
        0.3488, 0.3742, 0.3543, 0.3555, 0.3749, 0.3659, 0.1819, 0.1700, 0.1669,
        0.5286])","tensor([18, 13, 10, 14,  2, 12,  7, 11,  9,  1,  8,  6,  0,  4,  5, 15, 16, 17,
         3])"
1790,"tensor([0.2586, 0.4473, 0.2300, 0.3209, 0.3855, 0.4204, 0.2735, 0.2673, 0.1051,
        0.4199, 0.2508, 0.2727, 0.3928, 0.3095, 0.3340, 0.3026, 0.2800, 0.2106,
        0.3626, 0.3564, 0.3127, 0.1744, 0.1231, 0.1434, 0.3642, 0.3031, 0.3785,
        0.3212, 0.3922, 0.5560, 0.4311, 0.2327, 0.4731, 0.1847, 0.3662])","tensor([29, 32,  1, 30,  5,  9, 12, 28,  4, 26, 34, 24, 18, 19, 14, 27,  3, 20,
        13, 25, 15, 16,  6, 11,  7,  0, 10, 31,  2, 17, 33, 21, 23, 22,  8])"
1791,"tensor([ 0.1640,  0.2043,  0.0985,  0.0912,  0.0563, -0.0669, -0.0373,  0.0672,
         0.0051,  0.0235,  0.0847,  0.3623,  0.2089,  0.1510,  0.2569,  0.1159,
         0.2688,  0.3039,  0.2560,  0.1970,  0.2548,  0.1207,  0.2451,  0.1427,
         0.2770,  0.1328,  0.2200,  0.1749,  0.1455,  0.1287,  0.0320,  0.1104,
         0.1428,  0.2028,  0.1051,  0.0747,  0.3041])","tensor([11, 36, 17, 24, 16, 14, 18, 20, 22, 26, 12,  1, 33, 19, 27,  0, 13, 28,
        32, 23, 25, 29, 21, 15, 31, 34,  2,  3, 10, 35,  7,  4, 30,  9,  8,  6,
         5])"
1792,"tensor([0.3437, 0.0341, 0.1582, 0.2475, 0.2467, 0.1240, 0.4229, 0.0489, 0.1289,
        0.2391])","tensor([6, 0, 3, 4, 9, 2, 8, 5, 7, 1])"
1793,"tensor([0.2028, 0.5049, 0.2023, 0.1513, 0.1813, 0.1790, 0.1913, 0.1586, 0.1944,
        0.1665])","tensor([1, 0, 2, 8, 6, 4, 5, 9, 7, 3])"
1794,"tensor([0.4536, 0.3964, 0.3655, 0.4793, 0.5181, 0.2461, 0.1895, 0.4954, 0.4391,
        0.4369, 0.3541, 0.1399, 0.6244, 0.3915, 0.4308, 0.3865, 0.4718, 0.5116,
        0.5874, 0.4695, 0.5089, 0.7958, 0.4643, 0.3357, 0.3851, 0.3596, 0.4177,
        0.4118, 0.3915, 0.3569, 0.4770, 0.2645, 0.0507, 0.3116, 0.3910, 0.4554,
        0.6026, 0.5774, 0.3480, 0.4003, 0.4198, 0.3975, 0.3424, 0.4415, 0.3490,
        0.3916, 0.3930, 0.4637, 0.1726])","tensor([21, 12, 36, 18, 37,  4, 17, 20,  7,  3, 30, 16, 19, 22, 47, 35,  0, 43,
         8,  9, 14, 40, 26, 27, 39, 41,  1, 46, 45, 13, 28, 34, 15, 24,  2, 25,
        29, 10, 44, 38, 42, 23, 33, 31,  5,  6, 48, 11, 32])"
1795,"tensor([0.2809, 0.2250, 0.1942, 0.1295, 0.1029, 0.0900, 0.0590, 0.1489, 0.6338,
        0.1366, 0.1337, 0.0107, 0.1872, 0.1173, 0.0413, 0.0260, 0.0647, 0.0602])","tensor([ 8,  0,  1,  2, 12,  7,  9, 10,  3, 13,  4,  5, 16, 17,  6, 14, 15, 11])"
1796,"tensor([0.3204, 0.2565, 0.2206, 0.3128, 0.2032, 0.2834, 0.1032, 0.2714, 0.1388,
        0.2162, 0.2848])","tensor([ 0,  3, 10,  5,  7,  1,  2,  9,  4,  8,  6])"
1797,"tensor([0.1295, 0.1206, 0.2255, 0.3108, 0.1729, 0.2798, 0.1748, 0.2505, 0.2835,
        0.3478, 0.2004, 0.4446, 0.4156, 0.4892, 0.4273, 0.4021, 0.4528, 0.5887,
        0.5482])","tensor([17, 18, 13, 16, 11, 14, 12, 15,  9,  3,  8,  5,  7,  2, 10,  6,  4,  0,
         1])"
