,cos_scores,sorted_snippets
164,"tensor([0.8664, 0.8439, 0.8562, 0.8586, 0.8591, 0.8436, 0.8438, 0.8004, 0.7704,
        0.8220, 0.7695, 0.8319])","tensor([ 0,  4,  3,  2,  1,  6,  5, 11,  9,  7,  8, 10])"
165,"tensor([0.8722, 0.8572, 0.8706, 0.8104, 0.8258, 0.8280, 0.8704, 0.8680, 0.8645,
        0.8393, 0.8380, 0.8175, 0.8045, 0.7734, 0.7785, 0.7986])","tensor([ 0,  2,  6,  7,  8,  1,  9, 10,  5,  4, 11,  3, 12, 15, 14, 13])"
166,"tensor([0.8770, 0.8382, 0.8037, 0.8288, 0.7856, 0.7882, 0.7953, 0.7906, 0.7659,
        0.8073, 0.7951, 0.7890])","tensor([ 0,  1,  3,  9,  2,  6, 10,  7, 11,  5,  4,  8])"
167,"tensor([0.8141, 0.8673, 0.7845, 0.8155, 0.8613, 0.8704, 0.8458, 0.7910, 0.8344,
        0.8193, 0.7980, 0.8388, 0.8184, 0.8085, 0.8305, 0.7983, 0.8172, 0.7816,
        0.8016, 0.8140, 0.7967, 0.8231])","tensor([ 5,  1,  4,  6, 11,  8, 14, 21,  9, 12, 16,  3,  0, 19, 13, 18, 15, 10,
        20,  7,  2, 17])"
168,"tensor([0.7816, 0.7713, 0.7662, 0.7845, 0.7751, 0.7734, 0.7719, 0.7819, 0.7683,
        0.7883, 0.7717, 0.7578, 0.8871, 0.7885])","tensor([12, 13,  9,  3,  7,  0,  4,  5,  6, 10,  1,  8,  2, 11])"
169,"tensor([0.8027, 0.8233, 0.8250, 0.8272, 0.8132, 0.8372, 0.8315, 0.7987, 0.7904,
        0.8308, 0.8080, 0.8103, 0.8532, 0.8123, 0.8310, 0.8389, 0.7964, 0.8125,
        0.8086, 0.8392, 0.8088, 0.8049, 0.8394, 0.8240, 0.8289, 0.8302, 0.8065,
        0.8011, 0.8345, 0.7762, 0.7986, 0.8145, 0.7987, 0.8296, 0.8166, 0.8118,
        0.8115, 0.8226, 0.8057, 0.8227, 0.7802, 0.7556, 0.7912, 0.7513, 0.8034,
        0.7832, 0.8084, 0.8009, 0.7988, 0.8036, 0.7644, 0.7800, 0.7810, 0.7914,
        0.7638, 0.7703, 0.7843, 0.8113, 0.7944, 0.7886, 0.8032, 0.7581, 0.7764,
        0.8084, 0.7978])","tensor([12, 22, 19, 15,  5, 28,  6, 14,  9, 25, 33, 24,  3,  2, 23,  1, 39, 37,
        34, 31,  4, 17, 13, 35, 36, 57, 11, 20, 18, 63, 46, 10, 26, 38, 21, 49,
        44, 60,  0, 27, 47, 48, 32,  7, 30, 64, 16, 58, 53, 42,  8, 59, 56, 45,
        52, 40, 51, 62, 29, 55, 50, 54, 61, 41, 43])"
170,"tensor([0.7616, 0.8096, 0.7833, 0.7764, 0.7700, 0.7761, 0.7607, 0.7675, 0.7617,
        0.7607, 0.7641, 0.7574, 0.7796, 0.7507, 0.7821, 0.7728, 0.7548, 0.7659,
        0.7717, 0.7688, 0.7797, 0.7580])","tensor([ 1,  2, 14, 20, 12,  3,  5, 15, 18,  4, 19,  7, 17, 10,  8,  0,  9,  6,
        21, 11, 16, 13])"
171,"tensor([0.7873, 0.8095, 0.8205, 0.7796, 0.8290, 0.7994, 0.7738, 0.8139, 0.8148,
        0.8048, 0.8476, 0.7990, 0.7862])","tensor([10,  4,  2,  8,  7,  1,  9,  5, 11,  0, 12,  3,  6])"
172,"tensor([0.8521, 0.8045, 0.8113, 0.7915, 0.8187, 0.7552, 0.8432, 0.7705, 0.8383,
        0.8111])","tensor([0, 6, 8, 4, 2, 9, 1, 3, 7, 5])"
173,"tensor([0.8142, 0.8442, 0.7934, 0.7880, 0.8091, 0.8320, 0.8208, 0.8159, 0.8272,
        0.8753, 0.7968, 0.8010, 0.7971, 0.8020, 0.8313, 0.7734, 0.8206, 0.7695,
        0.7362, 0.7846, 0.8081, 0.8380, 0.8088, 0.7971, 0.7852, 0.8007, 0.8006,
        0.8360, 0.7992, 0.7862, 0.8064, 0.7884, 0.7576, 0.7589, 0.7719, 0.7571,
        0.7605, 0.7804, 0.7761])","tensor([ 9,  1, 21, 27,  5, 14,  8,  6, 16,  7,  0,  4, 22, 20, 30, 13, 11, 25,
        26, 28, 12, 23, 10,  2, 31,  3, 29, 24, 19, 37, 38, 15, 34, 17, 36, 33,
        32, 35, 18])"
174,"tensor([0.8135, 0.7762, 0.7898, 0.7656, 0.8191, 0.8354, 0.8267, 0.7919, 0.7573,
        0.7672, 0.8536, 0.7950, 0.7913])","tensor([10,  5,  6,  4,  0, 11,  7, 12,  2,  1,  9,  3,  8])"
175,"tensor([0.8328, 0.8305, 0.8429, 0.8368, 0.7860, 0.8535, 0.8350, 0.7786, 0.8373,
        0.8736, 0.7970, 0.8160, 0.8829, 0.8152, 0.8903, 0.8231, 0.8506, 0.8169])","tensor([14, 12,  9,  5, 16,  2,  8,  3,  6,  0,  1, 15, 17, 11, 13, 10,  4,  7])"
176,"tensor([0.7826, 0.8167, 0.8199, 0.8085, 0.8375, 0.8148, 0.8071, 0.8045, 0.7989,
        0.8113, 0.7939, 0.7802, 0.7742, 0.7750, 0.8118, 0.7519, 0.7653, 0.7699,
        0.8062])","tensor([ 4,  2,  1,  5, 14,  9,  3,  6, 18,  7,  8, 10,  0, 11, 13, 12, 17, 16,
        15])"
177,"tensor([0.7817, 0.7842, 0.7670, 0.7912, 0.8075, 0.7898, 0.7705, 0.8868, 0.7772,
        0.7859])","tensor([7, 4, 3, 5, 9, 1, 0, 8, 6, 2])"
178,"tensor([0.7942, 0.8148, 0.8038, 0.8172, 0.8338, 0.7675, 0.7600, 0.8486, 0.7702,
        0.8223, 0.9114, 0.7912])","tensor([10,  7,  4,  9,  3,  1,  2,  0, 11,  8,  5,  6])"
179,"tensor([0.7919, 0.7930, 0.8032, 0.7872, 0.7985, 0.7921, 0.7805, 0.8055, 0.7751,
        0.7861, 0.8080, 0.7880, 0.7912, 0.7986, 0.7964])","tensor([10,  7,  2, 13,  4, 14,  1,  5,  0, 12, 11,  3,  9,  6,  8])"
180,"tensor([0.7954, 0.7686, 0.7964, 0.7701, 0.7899, 0.7721, 0.7909, 0.8119, 0.8582,
        0.8621, 0.8603, 0.7875, 0.8202, 0.8197, 0.8198, 0.8154, 0.8150, 0.8193,
        0.7968, 0.7995])","tensor([ 9, 10,  8, 12, 14, 13, 17, 15, 16,  7, 19, 18,  2,  0,  6,  4, 11,  5,
         3,  1])"
181,"tensor([0.7912, 0.7977, 0.8070, 0.7612, 0.7622, 0.7715, 0.8099, 0.8071, 0.7998,
        0.8035, 0.7927, 0.7986, 0.8421, 0.8240, 0.7673, 0.8658, 0.8744, 0.7966])","tensor([16, 15, 12, 13,  6,  7,  2,  9,  8, 11,  1, 17, 10,  0,  5, 14,  4,  3])"
182,"tensor([0.8163, 0.7843, 0.8354, 0.8467, 0.9035, 0.8009, 0.7972, 0.7561, 0.7647,
        0.8020, 0.8014, 0.8075, 0.7991, 0.7923])","tensor([ 4,  3,  2,  0, 11,  9, 10,  5, 12,  6, 13,  1,  8,  7])"
183,"tensor([0.8387, 0.8643, 0.8283, 0.8306, 0.8119, 0.7575, 0.8103, 0.7973, 0.8426,
        0.8323, 0.8276, 0.8316, 0.8566, 0.8576, 0.8761, 0.8424, 0.8322, 0.8465,
        0.8332, 0.8138, 0.8145, 0.7796])","tensor([14,  1, 13, 12, 17,  8, 15,  0, 18,  9, 16, 11,  3,  2, 10, 20, 19,  4,
         6,  7, 21,  5])"
184,"tensor([0.7984, 0.7759, 0.7851, 0.8177, 0.8123, 0.7828, 0.7792, 0.8448, 0.7772,
        0.7998, 0.8184, 0.8354, 0.8270, 0.8014, 0.8007, 0.7866, 0.7876, 0.7917,
        0.8154, 0.7916, 0.8009, 0.8014, 0.7807, 0.8189, 0.8162, 0.8111, 0.8069,
        0.8213, 0.7704, 0.7991, 0.7860, 0.8197, 0.7903, 0.7896, 0.7834, 0.7981,
        0.7957, 0.7636, 0.7682, 0.7817, 0.8003, 0.7842, 0.7895, 0.7692, 0.7894,
        0.8037, 0.7762, 0.7793, 0.7801, 0.8653, 0.8653, 0.7828])","tensor([49, 50,  7, 11, 12, 27, 31, 23, 10,  3, 24, 18,  4, 25, 26, 45, 21, 13,
        20, 14, 40,  9, 29,  0, 35, 36, 17, 19, 32, 33, 42, 44, 16, 15, 30,  2,
        41, 34, 51,  5, 39, 22, 48, 47,  6,  8, 46,  1, 28, 43, 38, 37])"
185,"tensor([0.7611, 0.7780, 0.7957, 0.8084, 0.7917, 0.7634, 0.7887, 0.7372, 0.7604,
        0.7868, 0.8611, 0.8808, 0.8013, 0.7972, 0.8285])","tensor([11, 10, 14,  3, 12, 13,  2,  4,  6,  9,  1,  5,  0,  8,  7])"
186,"tensor([0.7774, 0.7985, 0.7719, 0.8151, 0.7923, 0.8475, 0.8073, 0.8078, 0.7776,
        0.7841, 0.8322, 0.7798, 0.8745, 0.8620, 0.7774])","tensor([12, 13,  5, 10,  3,  7,  6,  1,  4,  9, 11,  8,  0, 14,  2])"
187,"tensor([0.7897, 0.7702, 0.7753, 0.7969, 0.7931, 0.7982, 0.7869, 0.7848, 0.7877,
        0.8047, 0.8019, 0.7888, 0.7947, 0.8002, 0.8000, 0.7900, 0.7814, 0.7809,
        0.7846, 0.7893, 0.7987, 0.7901, 0.7849, 0.7883, 0.7750, 0.8345, 0.8605,
        0.8295, 0.8332, 0.8298, 0.8250, 0.7933, 0.7902, 0.7815, 0.7892, 0.7835,
        0.7958, 0.7841, 0.7893, 0.7896, 0.7851, 0.7800, 0.7736, 0.7771, 0.7755,
        0.7895, 0.7939, 0.7894, 0.7905, 0.7873, 0.7756, 0.7856, 0.7723, 0.7931,
        0.8730, 0.8687, 0.8682, 0.8424, 0.8189, 0.8133, 0.7796, 0.7867, 0.7900,
        0.7756, 0.7901, 0.7760, 0.7911, 0.7686, 0.7810, 0.7764, 0.7922, 0.7889,
        0.7825, 0.7847, 0.7846, 0.7877, 0.7778, 0.7855, 0.7884, 0.7922, 0.7921,
        0.7955, 0.7979, 0.7890, 0.7955, 0.7976, 0.8071, 0.8080, 0.7896, 0.7897,
        0.7910, 0.8079, 0.7777, 0.7825, 0.7760, 0.7804, 0.7749, 0.7849, 0.7959,
        0.7882, 0.7774, 0.7775, 0.7844, 0.7931, 0.7862, 0.7866, 0.7907, 0.7812,
        0.7982, 0.7802, 0.7976, 0.7861, 0.7831, 0.7806, 0.8011, 0.7848, 0.8030,
        0.7699, 0.7825, 0.7790, 0.7866, 0.7777, 0.8359, 0.8668, 0.8389, 0.8379,
        0.8328, 0.8328, 0.7766, 0.7576, 0.7742, 0.7605, 0.7697, 0.7690, 0.8171])","tensor([ 54,  55,  56, 123,  26,  57, 124, 125, 122,  25,  28, 126, 127,  29,
         27,  30,  58, 134,  59,  87,  91,  86,   9, 116,  10, 114,  13,  14,
         20,   5, 108,  82, 110,  85,   3,  98,  36,  84,  81,  12,  46,  31,
          4,  53, 103,  79,  70,  80,  66,  90, 106,  48,  32,  64,  21,  62,
         15,  89,   0,  88,  39,  45,  47,  38,  19,  34,  83,  71,  11,  78,
         23,  99,  75,   8,  49,   6,  61, 105, 120, 104, 111,  51,  77,  40,
         97,  22,   7, 115,  73,  18,  74, 102,  37,  35, 112, 118,  72,  93,
         33,  16, 107,  68,  17, 113,  95, 109,  41,  60, 119,  76, 121,  92,
        101, 100,  43, 128,  69,  94,  65,  50,  63,  44,   2,  24,  96, 130,
         42,  52,   1, 117, 132, 133,  67, 131, 129])"
188,"tensor([0.8459, 0.8524, 0.8353, 0.8263, 0.8281, 0.7931, 0.8259, 0.7961, 0.8142,
        0.7735, 0.7921, 0.7656, 0.7803, 0.7896, 0.7888])","tensor([ 1,  0,  2,  4,  3,  6,  8,  7,  5, 10, 13, 14, 12,  9, 11])"
189,"tensor([0.7759, 0.7803, 0.7554, 0.8575, 0.8511, 0.8426, 0.7887, 0.7992, 0.7644,
        0.7784, 0.7934, 0.7976, 0.7820, 0.7790, 0.7795, 0.7793, 0.7774, 0.7612,
        0.7988, 0.7714, 0.7787, 0.7890, 0.7947, 0.7843, 0.7978, 0.7956, 0.7888,
        0.7767, 0.7698, 0.7797])","tensor([ 3,  4,  5,  7, 18, 24, 11, 25, 22, 10, 21, 26,  6, 23, 12,  1, 29, 14,
        15, 13, 20,  9, 16, 27,  0, 19, 28,  8, 17,  2])"
190,"tensor([0.8344, 0.8341, 0.8065, 0.8121, 0.7694, 0.7902, 0.7680, 0.7919, 0.8140,
        0.8699, 0.7868, 0.8073, 0.8411])","tensor([ 9, 12,  0,  1,  8,  3, 11,  2,  7,  5, 10,  4,  6])"
191,"tensor([0.7801, 0.7660, 0.7602, 0.7737, 0.7789, 0.7960, 0.7815, 0.7650, 0.7761,
        0.7627, 0.7797, 0.7661, 0.7883, 0.7717, 0.7578, 0.8871, 0.7759])","tensor([15,  5, 12,  6,  0, 10,  4,  8, 16,  3, 13, 11,  1,  7,  9,  2, 14])"
192,"tensor([0.8301, 0.8388, 0.8479, 0.8283, 0.8276, 0.7876, 0.7958, 0.8144, 0.8119,
        0.7996, 0.8089, 0.8223, 0.8112, 0.7900, 0.8321, 0.8605, 0.8054, 0.8024,
        0.8324, 0.8062, 0.8165, 0.8072, 0.8082, 0.8175, 0.7662, 0.7977, 0.7962,
        0.8116, 0.8125, 0.8074, 0.8018, 0.8027, 0.7945, 0.8041, 0.8198, 0.8288,
        0.7984, 0.8534, 0.8709, 0.7873, 0.8449, 0.8545, 0.8911, 0.7996, 0.8076,
        0.8301, 0.8345, 0.8212])","tensor([42, 38, 15, 41, 37,  2, 40,  1, 46, 18, 14, 45,  0, 35,  3,  4, 11, 47,
        34, 23, 20,  7, 28,  8, 27, 12, 10, 22, 44, 29, 21, 19, 16, 33, 31, 17,
        30, 43,  9, 36, 25, 26,  6, 32, 13,  5, 39, 24])"
193,"tensor([0.7717, 0.7734, 0.7818, 0.7601, 0.7914, 0.7882, 0.7786, 0.9403, 0.8374,
        0.7592])","tensor([7, 8, 4, 5, 2, 6, 1, 0, 3, 9])"
194,"tensor([0.8111, 0.8194, 0.7614, 0.7365, 0.7419, 0.7915, 0.7813, 0.8066, 0.8665,
        0.8057, 0.8197, 0.7854, 0.7719, 0.7996])","tensor([ 8, 10,  1,  0,  7,  9, 13,  5, 11,  6, 12,  2,  4,  3])"
195,"tensor([0.8852, 0.7837, 0.8100, 0.8101, 0.8039, 0.7955, 0.7876, 0.7905, 0.7982,
        0.7962, 0.8093, 0.8060, 0.8122, 0.8045, 0.7938, 0.7996])","tensor([ 0, 12,  3,  2, 10, 11, 13,  4, 15,  8,  9,  5, 14,  7,  6,  1])"
196,"tensor([0.7915, 0.7923, 0.7988, 0.7961, 0.8070, 0.7958, 0.8115, 0.7817, 0.8053,
        0.7795, 0.8000, 0.8157, 0.8102, 0.7978, 0.8072, 0.8070, 0.7773, 0.7950,
        0.7812, 0.7916, 0.8051, 0.8058, 0.7814, 0.7829, 0.7776])","tensor([11,  6, 12, 14,  4, 15, 21,  8, 20, 10,  2, 13,  3,  5, 17,  1, 19,  0,
        23,  7, 22, 18,  9, 24, 16])"
197,"tensor([0.7653, 0.7745, 0.8447, 0.8627, 0.8058, 0.9339, 0.8779, 0.8530, 0.8497,
        0.8265, 0.8295])","tensor([ 5,  6,  3,  7,  8,  2, 10,  9,  4,  1,  0])"
198,"tensor([0.7479, 0.8143, 0.8152, 0.8073, 0.8092, 0.8016, 0.8327, 0.7805, 0.7773,
        0.7756, 0.7452, 0.7687, 0.7496, 0.8202])","tensor([ 6, 13,  2,  1,  4,  3,  5,  7,  8,  9, 11, 12,  0, 10])"
199,"tensor([0.7905, 0.8173, 0.7836, 0.8117, 0.8181, 0.8096, 0.8199, 0.8095, 0.8289,
        0.8604, 0.9117, 0.8383, 0.8472, 0.8531, 0.8212])","tensor([10,  9, 13, 12, 11,  8, 14,  6,  4,  1,  3,  5,  7,  0,  2])"
200,"tensor([0.7884, 0.8037, 0.8030, 0.8098, 0.8197, 0.7777, 0.8059, 0.7845, 0.8307,
        0.7951, 0.7900, 0.7784])","tensor([ 8,  4,  3,  6,  1,  2,  9, 10,  0,  7, 11,  5])"
201,"tensor([0.8092, 0.7845, 0.8062, 0.7761, 0.7859, 0.7759, 0.8197, 0.8316, 0.7723,
        0.7757, 0.7618, 0.8348])","tensor([11,  7,  6,  0,  2,  4,  1,  3,  5,  9,  8, 10])"
202,"tensor([0.8297, 0.8244, 0.7734, 0.7638, 0.7808, 0.8042, 0.8090, 0.8186, 0.8213,
        0.8427, 0.8362, 0.8434, 0.8432, 0.8009, 0.7688, 0.8077])","tensor([11, 12,  9, 10,  0,  1,  8,  7,  6, 15,  5, 13,  4,  2, 14,  3])"
203,"tensor([0.7948, 0.7896, 0.7790, 0.7882, 0.7777, 0.7345, 0.7742, 0.7567, 0.7843,
        0.7736, 0.7812, 0.7941, 0.7773, 0.7795])","tensor([ 0, 11,  1,  3,  8, 10, 13,  2,  4, 12,  6,  9,  7,  5])"
204,"tensor([0.8216, 0.7687, 0.7875, 0.8175, 0.8147, 0.7780, 0.7881, 0.7770, 0.7836,
        0.7714, 0.8255, 0.7651])","tensor([10,  0,  3,  4,  6,  2,  8,  5,  7,  9,  1, 11])"
205,"tensor([0.8164, 0.8589, 0.8280, 0.7644, 0.7623, 0.7589, 0.7523, 0.7689, 0.7583,
        0.7633])","tensor([1, 2, 0, 7, 3, 9, 4, 5, 8, 6])"
206,"tensor([0.8191, 0.8204, 0.8230, 0.8336, 0.8290, 0.8250, 0.8166, 0.7769, 0.8161,
        0.8276, 0.8225, 0.8228, 0.8211, 0.8053, 0.8217, 0.8264, 0.8085, 0.8246,
        0.8048, 0.8572, 0.8507, 0.7883, 0.8083, 0.8253, 0.8213, 0.8277, 0.8033,
        0.8104, 0.7995, 0.8214, 0.8327, 0.8120, 0.8854, 0.8001, 0.8132, 0.8094,
        0.8296, 0.8105, 0.8179, 0.8174, 0.8104, 0.7977, 0.8262, 0.8367, 0.8228,
        0.7921, 0.8121, 0.8198, 0.8096, 0.8303, 0.8234, 0.8130, 0.7993, 0.8108,
        0.8169, 0.8095, 0.8060])","tensor([32, 19, 20, 43,  3, 30, 49, 36,  4, 25,  9, 15, 42, 23,  5, 17, 50,  2,
        44, 11, 10, 14, 29, 24, 12,  1, 47,  0, 38, 39, 54,  6,  8, 34, 51, 46,
        31, 53, 37, 40, 27, 48, 55, 35, 16, 22, 56, 13, 18, 26, 33, 28, 52, 41,
        45, 21,  7])"
207,"tensor([0.8374, 0.7907, 0.8475, 0.8110, 0.7838, 0.8351, 0.8453, 0.7998, 0.8014,
        0.8177, 0.8061, 0.8010, 0.7755, 0.8063, 0.8292, 0.8120, 0.8178, 0.8115,
        0.7619, 0.7860, 0.8608, 0.7991, 0.7950, 0.7947, 0.8422, 0.7859, 0.7990,
        0.8650, 0.8480, 0.8030, 0.7704, 0.7932, 0.7814, 0.7513, 0.7585, 0.7870,
        0.7755, 0.7724, 0.7480, 0.7759, 0.7761, 0.7882, 0.7635, 0.7880, 0.7941,
        0.7776, 0.7809, 0.7950, 0.7799, 0.7971, 0.8191, 0.7907])","tensor([27, 20, 28,  2,  6, 24,  0,  5, 14, 50, 16,  9, 15, 17,  3, 13, 10, 29,
         8, 11,  7, 21, 26, 49, 22, 47, 23, 44, 31, 51,  1, 41, 43, 35, 19, 25,
         4, 32, 46, 48, 45, 40, 39, 12, 36, 37, 30, 42, 18, 34, 33, 38])"
208,"tensor([0.9146, 0.8806, 0.7891, 0.7869, 0.7894, 0.7940, 0.8043, 0.7972, 0.8237,
        0.7921, 0.8083])","tensor([ 0,  1,  8, 10,  6,  7,  5,  9,  4,  2,  3])"
209,"tensor([0.7803, 0.7904, 0.8176, 0.7851, 0.7708, 0.7972, 0.7885, 0.7792, 0.7882,
        0.7757, 0.7819, 0.7615, 0.7559, 0.7633, 0.7801, 0.7660, 0.7510, 0.8474,
        0.7672, 0.7669])","tensor([17,  2,  5,  1,  6,  8,  3, 10,  0, 14,  7,  9,  4, 18, 19, 15, 13, 11,
        12, 16])"
210,"tensor([0.7822, 0.8249, 0.8091, 0.7742, 0.7462, 0.7704, 0.7545, 0.7970, 0.8017,
        0.8018, 0.7966, 0.7945, 0.7956, 0.7988, 0.8064, 0.7634, 0.7947])","tensor([ 1,  2, 14,  9,  8, 13,  7, 10, 12, 16, 11,  0,  3,  5, 15,  6,  4])"
211,"tensor([0.7945, 0.7506, 0.7676, 0.8116, 0.8242, 0.7955, 0.8039, 0.8039, 0.7639,
        0.7796, 0.8330, 0.8280, 0.8166, 0.8296, 0.8362, 0.8274, 0.8506, 0.8195,
        0.8165, 0.7680, 0.8307, 0.8425, 0.7920, 0.7742, 0.7598, 0.7704, 0.7987,
        0.7528, 0.7795, 0.7798, 0.7333, 0.7608, 0.7586, 0.8423, 0.7433, 0.7680,
        0.7401, 0.7320, 0.7314, 0.7802, 0.8560, 0.7935, 0.7512])","tensor([40, 16, 21, 33, 14, 10, 20, 13, 11, 15,  4, 17, 12, 18,  3,  6,  7, 26,
         5,  0, 41, 22, 39, 29,  9, 28, 23, 25, 35, 19,  2,  8, 31, 24, 32, 27,
        42,  1, 34, 36, 30, 37, 38])"
212,"tensor([0.8016, 0.7789, 0.8094, 0.7537, 0.7606, 0.7503, 0.7352, 0.7983, 0.8160,
        0.8025, 0.7904, 0.7684, 0.7889, 0.7750, 0.7983, 0.8791, 0.8939, 0.7731,
        0.7837, 0.8111, 0.7779, 0.7626, 0.7762, 0.7641, 0.7814, 0.7453, 0.7661,
        0.7410, 0.8007, 0.8481, 0.7521, 0.7433, 0.7698, 0.7716])","tensor([16, 15, 29,  8, 19,  2,  9,  0, 28, 14,  7, 10, 12, 18, 24,  1, 20, 22,
        13, 17, 33, 32, 11, 26, 23, 21,  4,  3, 30,  5, 25, 31, 27,  6])"
213,"tensor([0.8082, 0.7572, 0.7659, 0.7953, 0.7985, 0.7964, 0.8097, 0.8006, 0.7930,
        0.8004, 0.8001, 0.7996, 0.8153, 0.8112, 0.8056, 0.7914, 0.7957, 0.8038,
        0.7982, 0.8052, 0.7979, 0.7893, 0.7904, 0.8036, 0.7966, 0.8086, 0.7892,
        0.8045, 0.7988, 0.7890, 0.7932, 0.7953, 0.8110, 0.8079, 0.8047, 0.8397,
        0.8092, 0.8042, 0.7988, 0.7937, 0.7978, 0.8088, 0.8011, 0.7904, 0.7978,
        0.7957, 0.7818, 0.7921, 0.8152, 0.8272, 0.8206, 0.8137, 0.8252, 0.8345,
        0.8408, 0.8425, 0.8299, 0.8420, 0.7980, 0.8062, 0.8134, 0.8040, 0.7942,
        0.8026, 0.8074, 0.7918, 0.7954, 0.7937, 0.8053, 0.8007, 0.7911, 0.7943,
        0.7987, 0.8063, 0.8312, 0.8086, 0.8023, 0.8057, 0.8014, 0.7979, 0.7977,
        0.7896, 0.7848, 0.7876, 0.8022, 0.7923, 0.7835, 0.7874, 0.8060, 0.8045,
        0.7880, 0.7948, 0.7921, 0.8064, 0.7946, 0.7869, 0.7825, 0.7918, 0.7939,
        0.7892, 0.7854, 0.7903, 0.8078, 0.8017, 0.7979, 0.7903, 0.7993, 0.8040,
        0.7962, 0.7878, 0.8015, 0.8171, 0.8059, 0.7951, 0.7900, 0.7876, 0.7958,
        0.8036, 0.7899, 0.7899, 0.7936, 0.8142, 0.8067, 0.7985, 0.7966, 0.8016,
        0.8050, 0.7997, 0.8091, 0.8032, 0.7949, 0.8001, 0.7865, 0.7936, 0.8029,
        0.7945, 0.7888, 0.7922, 0.7856, 0.7789, 0.7964, 0.7872, 0.7923, 0.7845,
        0.7904, 0.7944, 0.7843, 0.7875, 0.7844, 0.8135, 0.8040, 0.8046, 0.7914,
        0.8148, 0.7987, 0.7917, 0.7937, 0.7963, 0.7913, 0.7936, 0.7942, 0.8059,
        0.7964, 0.7874, 0.8046, 0.8086, 0.7994, 0.7963, 0.8015, 0.8151, 0.8068,
        0.7971, 0.8013, 0.7941, 0.7893, 0.7921, 0.7970, 0.7943, 0.7856, 0.7990,
        0.8036, 0.7983, 0.8158, 0.8161, 0.7892, 0.8041, 0.7936, 0.7832, 0.8088,
        0.7922, 0.7961, 0.7886, 0.7840, 0.8160, 0.8143, 0.8129, 0.8516, 0.8166,
        0.8115, 0.8120, 0.7920, 0.8036, 0.7975, 0.7914, 0.7860, 0.7980, 0.8322])","tensor([196,  55,  57,  54,  35,  53, 206,  74,  56,  49,  52,  50, 111, 197,
        183, 193, 182,  12,  48, 169, 153, 194, 121,  51, 149,  60, 195, 199,
        198,  13,  32,   6,  36, 128,  41, 188,  25,  75, 165,   0,  33, 102,
         64, 170, 122,  93,  73,  59,  88, 112, 161,  77,  14,  68,  19, 126,
         34, 164, 151,  89,  27,  37, 185, 107,  61, 150,  17,  23, 201, 117,
        180, 129, 134,  63,  76,  84, 103, 125, 110, 168,  78, 172,  42,  69,
          7,   9,  10, 131, 127,  11, 166, 106, 179,  28,  38, 154,  72, 123,
          4, 181,  18, 205,  58,  20,  79, 104,  40,  44,  80, 202, 171, 176,
        124,  24, 140,   5, 162, 157, 167, 108, 190, 116,  45,  16,  66,   3,
         31, 113, 130,  91,  94, 135, 145, 177,  71,  62, 160, 173,  98,  39,
         67, 156, 133, 120, 186, 159,  30,   8, 142,  85, 189, 137,  92,  47,
        175, 200,  65,  97, 155,  15, 152, 203, 158,  70,  22,  43, 144, 101,
        105, 114, 118, 119,  81,  21, 174,  99,  26, 184,  29, 136, 191,  90,
        109, 115,  83, 147,  87, 163, 141,  95, 132, 204, 138, 178, 100,  82,
        143, 148, 146, 192,  86, 187,  96,  46, 139,   2,   1])"
214,"tensor([0.7549, 0.7603, 0.7615, 0.7779, 0.7864, 0.8006, 0.7468, 0.8706, 0.9242,
        0.8446, 0.8095, 0.8039, 0.7818])","tensor([ 8,  7,  9, 10, 11,  5,  4, 12,  3,  2,  1,  0,  6])"
215,"tensor([0.8114, 0.8482, 0.8094, 0.8372, 0.8325, 0.7612, 0.7848, 0.7846, 0.7643,
        0.7726, 0.7818, 0.8011, 0.7434, 0.7876, 0.7722, 0.7801, 0.7915])","tensor([ 1,  3,  4,  0,  2, 11, 16, 13,  6,  7, 10, 15,  9, 14,  8,  5, 12])"
216,"tensor([0.7630, 0.7602, 0.7535, 0.8088, 0.8011, 0.7798, 0.8597, 0.9010, 0.7825,
        0.7716, 0.7861, 0.7951, 0.7725])","tensor([ 7,  6,  3,  4, 11, 10,  8,  5, 12,  9,  0,  1,  2])"
217,"tensor([0.7968, 0.8054, 0.8087, 0.8210, 0.8476, 0.8069, 0.8030, 0.7937, 0.7985,
        0.8187, 0.7724, 0.8115, 0.8765, 0.8098, 0.7858, 0.8109, 0.8167, 0.8391,
        0.7987])","tensor([12,  4, 17,  3,  9, 16, 11, 15, 13,  2,  5,  1,  6, 18,  8,  0,  7, 14,
        10])"
218,"tensor([0.8109, 0.7798, 0.8027, 0.8183, 0.8346, 0.7805, 0.8007, 0.7879, 0.8192,
        0.7848, 0.8037, 0.7852, 0.8057, 0.7712, 0.7768, 0.7824, 0.7762])","tensor([ 4,  8,  3,  0, 12, 10,  2,  6,  7, 11,  9, 15,  5,  1, 14, 16, 13])"
219,"tensor([0.7761, 0.7609, 0.7733, 0.7842, 0.8213, 0.7961, 0.8197, 0.7751, 0.7998,
        0.7763, 0.7972, 0.7748, 0.7738, 0.7987, 0.7702, 0.7574, 0.7567, 0.7724,
        0.7866, 0.7805, 0.7744, 0.7611, 0.7658])","tensor([ 4,  6,  8, 13, 10,  5, 18,  3, 19,  9,  0,  7, 11, 20, 12,  2, 17, 14,
        22, 21,  1, 15, 16])"
