,cos_scores,sorted_snippets
1853,"tensor([0.5558, 0.2203, 0.6238, 0.1466, 0.0563, 0.1205, 0.0939, 0.1735, 0.1825,
        0.0784])","tensor([2, 0, 1, 8, 7, 3, 5, 6, 9, 4])"
1854,"tensor([ 2.8172e-01,  7.3378e-02,  6.7602e-02,  6.5962e-02,  1.0068e-01,
         5.9497e-02, -1.6137e-02, -1.0081e-02,  2.0341e-04,  1.1051e-01,
         6.2710e-01,  8.2714e-01,  7.3962e-01,  1.8259e-01])","tensor([11, 12, 10,  0, 13,  9,  4,  1,  2,  3,  5,  8,  7,  6])"
1855,"tensor([-0.0095,  0.0352, -0.0322,  0.0099, -0.0420, -0.0426, -0.0294,  0.0019,
         0.0051, -0.0117,  0.7177])","tensor([10,  1,  3,  8,  7,  0,  9,  6,  2,  4,  5])"
1856,"tensor([0.2997, 0.3386, 0.3748, 0.5327, 0.4476, 0.0686, 0.0660, 0.2209, 0.5724,
        0.2313, 0.1305])","tensor([ 8,  3,  4,  2,  1,  0,  9,  7, 10,  5,  6])"
1857,"tensor([0.1816, 0.1050, 0.2252, 0.7716, 0.1927, 0.3217, 0.1546, 0.1673, 0.2670,
        0.3076, 0.3159, 0.3276, 0.0974, 0.1408])","tensor([ 3, 11,  5, 10,  9,  8,  2,  4,  0,  7,  6, 13,  1, 12])"
1858,"tensor([0.2744, 0.2432, 0.6624, 0.3543, 0.3708, 0.1559, 0.1246, 0.0870, 0.0980,
        0.1851, 0.1347, 0.2617, 0.2322, 0.2325, 0.1757, 0.1724, 0.1508, 0.1004])","tensor([ 2,  4,  3,  0, 11,  1, 13, 12,  9, 14, 15,  5, 16, 10,  6, 17,  8,  7])"
1859,"tensor([ 1.0848e-01, -5.2138e-04,  3.7683e-01,  7.5224e-01,  1.0964e-01,
         2.8739e-01,  1.8670e-01,  1.0605e-01, -1.3598e-02,  3.7620e-01,
         2.9725e-01,  3.2114e-01,  4.3783e-01,  4.2533e-01,  5.5906e-01,
         2.6053e-01,  4.2863e-01,  2.3106e-01])","tensor([ 3, 14, 12, 16, 13,  2,  9, 11, 10,  5, 15, 17,  6,  4,  0,  7,  1,  8])"
1860,"tensor([0.2115, 0.3610, 0.3805, 0.3062, 0.1681, 0.1389, 0.3829, 0.1385, 0.2994,
        0.8288, 0.0942, 0.1562, 0.2497, 0.2808])","tensor([ 9,  6,  2,  1,  3,  8, 13, 12,  0,  4, 11,  5,  7, 10])"
1861,"tensor([ 0.1228,  0.0458,  0.0549,  0.0310,  0.1566, -0.0321,  0.1605,  0.1379,
         0.0203,  0.1221, -0.0039,  0.1466,  0.1233,  0.1798,  0.0828,  0.0973,
         0.0311,  0.6602,  0.4241,  0.3660,  0.3260,  0.1651,  0.1609,  0.1700,
         0.1619,  0.1319,  0.0923,  0.1066,  0.0773,  0.1173,  0.0899,  0.1835,
         0.0795])","tensor([17, 18, 19, 20, 31, 13, 23, 21, 24, 22,  6,  4, 11,  7, 25, 12,  0,  9,
        29, 27, 15, 26, 30, 14, 32, 28,  2,  1, 16,  3,  8, 10,  5])"
1862,"tensor([ 0.1826,  0.1384,  0.2517,  0.1679,  0.0810,  0.2602,  0.0910,  0.2491,
         0.1300,  0.1121,  0.1189,  0.1742,  0.4657,  0.1987,  0.6426,  0.0508,
         0.0903,  0.1285,  0.1195,  0.1330,  0.0923,  0.1000,  0.1375, -0.0047,
         0.0691,  0.0730,  0.0821,  0.0675,  0.0784])","tensor([14, 12,  5,  2,  7, 13,  0, 11,  3,  1, 22, 19,  8, 17, 18, 10,  9, 21,
        20,  6, 16, 26,  4, 28, 25, 24, 27, 15, 23])"
1863,"tensor([0.2280, 0.1353, 0.0938, 0.1929, 0.1452, 0.1798, 0.1126, 0.0916, 0.1478,
        0.1400, 0.0384, 0.1057, 0.0946, 0.0536, 0.0272, 0.0189, 0.1457, 0.1044,
        0.1758, 0.1096, 0.1012, 0.0617, 0.0714, 0.1059, 0.1847, 0.1732, 0.1272,
        0.1531, 0.0581, 0.0664, 0.0095, 0.0767, 0.3274, 0.2024, 0.1059, 0.0862,
        0.0972, 0.1035, 0.0518, 0.0893, 0.1123, 0.1303, 0.0916, 0.1483, 0.1833,
        0.1830, 0.1761, 0.1965, 0.1060, 0.1794, 0.0709, 0.1102, 0.0562, 0.0723,
        0.0815, 0.0867, 0.1640, 0.0803, 0.1248, 0.3097, 0.1972, 0.3735, 0.0361,
        0.3198])","tensor([61, 32, 63, 59,  0, 33, 60, 47,  3, 24, 44, 45,  5, 49, 46, 18, 25, 56,
        27, 43,  8, 16,  4,  9,  1, 41, 26, 58,  6, 40, 51, 19, 48, 34, 23, 11,
        17, 37, 20, 36, 12,  2,  7, 42, 39, 55, 35, 54, 57, 31, 53, 22, 50, 29,
        21, 28, 52, 13, 38, 10, 62, 14, 15, 30])"
1864,"tensor([0.1808, 0.3377, 0.1341, 0.0827, 0.2373, 0.1543, 0.3032, 0.2764, 0.2508,
        0.6771, 0.2867, 0.0905, 0.0778, 0.7886])","tensor([13,  9,  1,  6, 10,  7,  8,  4,  0,  5,  2, 11,  3, 12])"
1865,"tensor([0.0314, 0.1544, 0.2738, 0.2640, 0.0048, 0.1166, 0.1139, 0.6008, 0.8646,
        0.9426, 0.6976, 0.3471])","tensor([ 9,  8, 10,  7, 11,  2,  3,  1,  5,  6,  0,  4])"
1866,"tensor([0.2460, 0.2212, 0.1668, 0.1568, 0.1864, 0.1530, 0.1703, 0.1703, 0.0838,
        0.1360, 0.0763, 0.1999, 0.1493, 0.2923, 0.1032, 0.1124, 0.1757, 0.3367,
        0.1877, 0.2003, 0.2301, 0.1140, 0.6676, 0.0805, 0.1446, 0.1490, 0.2062,
        0.0872, 0.1708, 0.1920, 0.1726, 0.2126, 0.2230, 0.2037, 0.1681, 0.1575,
        0.2329, 0.1311, 0.1705, 0.1684, 0.1672, 0.2286, 0.2063, 0.1696, 0.0579,
        0.2303, 0.1209, 0.2743, 0.2346, 0.1344, 0.1598, 0.2089, 0.2377, 0.2029,
        0.2385, 0.1615, 0.1949, 0.1951, 0.2177, 0.1929, 0.1417, 0.0824, 0.3374,
        0.1282, 0.1221, 0.2930, 0.1244, 0.2559, 0.1697, 0.2667, 0.1972, 0.2333,
        0.3096, 0.1441, 0.2661, 0.2489, 0.0426, 0.1752, 0.0901, 0.0805])","tensor([22, 62, 17, 72, 65, 13, 47, 69, 74, 67, 75,  0, 54, 52, 48, 71, 36, 45,
        20, 41, 32,  1, 58, 31, 51, 42, 26, 33, 53, 19, 11, 70, 57, 56, 59, 29,
        18,  4, 16, 77, 30, 28, 38,  7,  6, 68, 43, 39, 34, 40,  2, 55, 50, 35,
         3,  5, 12, 25, 24, 73, 60,  9, 49, 37, 63, 66, 64, 46, 21, 15, 14, 78,
        27,  8, 61, 23, 79, 10, 44, 76])"
1867,"tensor([ 0.2305, -0.0135,  0.6443,  0.0062, -0.0239,  0.0190,  0.2576,  0.2703,
         0.2633,  0.2414,  0.2386,  0.3610,  0.6541,  0.4314,  0.4394])","tensor([12,  2, 14, 13, 11,  7,  8,  6,  9, 10,  0,  5,  3,  1,  4])"
1868,"tensor([0.0069, 0.0140, 0.0143, 0.0751, 0.0373, 0.0499, 0.0192, 0.4643, 0.5686,
        0.0678])","tensor([8, 7, 3, 9, 5, 4, 6, 2, 1, 0])"
1869,"tensor([0.3691, 0.1996, 0.4157, 0.1719, 0.1049, 0.1399, 0.6730, 0.6611, 0.5780,
        0.8555, 0.7251, 0.6630, 0.4866, 0.4214, 0.6962, 0.5307, 0.4781, 0.5490,
        0.2432, 0.3165, 0.2548, 0.2282, 0.1064, 0.2476])","tensor([ 9, 10, 14,  6, 11,  7,  8, 17, 15, 12, 16, 13,  2,  0, 19, 20, 23, 18,
        21,  1,  3,  5, 22,  4])"
1870,"tensor([0.2950, 0.2346, 0.2209, 0.2726, 0.1712, 0.1840, 0.2118, 0.0565, 0.1641,
        0.0951, 0.1932, 0.1704])","tensor([ 0,  3,  1,  2,  6, 10,  5,  4, 11,  8,  9,  7])"
1871,"tensor([-0.0011, -0.0016, -0.0152, -0.0082,  0.0293,  0.4233,  0.0262, -0.0708,
         0.0733, -0.0043, -0.0012,  0.2124,  0.1927])","tensor([ 5, 11, 12,  8,  4,  6,  0, 10,  1,  9,  3,  2,  7])"
1872,"tensor([ 0.1051,  0.0514,  0.0386,  0.0362, -0.0304,  0.1218,  0.0023,  0.0725,
         0.0371,  0.0639,  0.2202,  0.3663,  0.1457,  0.6008,  0.1715,  0.1102,
         0.0718,  0.4350,  0.4526])","tensor([13, 18, 17, 11, 10, 14, 12,  5, 15,  0,  7, 16,  9,  1,  2,  8,  3,  6,
         4])"
1873,"tensor([0.2156, 0.1581, 0.1546, 0.7219, 0.2784, 0.3025, 0.3530, 0.3756, 0.1553,
        0.1548, 0.1240, 0.1293, 0.3023, 0.1023, 0.2095, 0.3467, 0.5754, 0.3276,
        0.2667, 0.1372, 0.1109, 0.3185, 0.4034, 0.1289, 0.2156, 0.3090, 0.1808,
        0.1870])","tensor([ 3, 16, 22,  7,  6, 15, 17, 21, 25,  5, 12,  4, 18, 24,  0, 14, 27, 26,
         1,  8,  9,  2, 19, 11, 23, 10, 20, 13])"
1874,"tensor([0.1077, 0.7716, 0.4962, 0.5907, 0.4748, 0.5640, 0.5113, 0.2701, 0.1779,
        0.2210, 0.1418, 0.0895, 0.1228, 0.1927, 0.1816, 0.1050, 0.2252, 0.3012,
        0.4453, 0.2098])","tensor([ 1,  3,  5,  6,  2,  4, 18, 17,  7, 16,  9, 19, 13, 14,  8, 10, 12,  0,
        15, 11])"
1875,"tensor([0.2542, 0.2633, 0.2787, 0.2472, 0.5154, 0.2486, 0.2649, 0.4002, 0.1978,
        0.0479])","tensor([4, 7, 2, 6, 1, 0, 5, 3, 8, 9])"
1876,"tensor([0.1836, 0.1199, 0.4533, 0.2287, 0.0549, 0.7655, 0.1252, 0.0762, 0.1201,
        0.2148, 0.1998, 0.1689, 0.2076, 0.1322, 0.1429, 0.2703, 0.3058])","tensor([ 5,  2, 16, 15,  3,  9, 12, 10,  0, 11, 14, 13,  6,  8,  1,  7,  4])"
1877,"tensor([0.0294, 0.1013, 0.6700, 0.6007, 0.6456, 0.8871, 0.6068, 0.5867, 0.6235,
        0.6694])","tensor([5, 2, 9, 4, 8, 6, 3, 7, 1, 0])"
1878,"tensor([ 0.0883,  0.3433,  0.1182,  0.7386,  0.5008,  0.0956,  0.1540,  0.0887,
         0.0369,  0.2258,  0.0711,  0.0571, -0.0662,  0.1061])","tensor([ 3,  4,  1,  9,  6,  2, 13,  5,  7,  0, 10, 11,  8, 12])"
1879,"tensor([ 0.0452,  0.1572,  0.7509, -0.0333,  0.0193,  0.0355,  0.1566,  0.3324,
         0.1195,  0.0439])","tensor([2, 7, 1, 6, 8, 0, 9, 5, 4, 3])"
1880,"tensor([0.0702, 0.0880, 0.1412, 0.2057, 0.1262, 0.4173, 0.1175, 0.1256, 0.2636,
        0.1249, 0.0539, 0.1262, 0.1161])","tensor([ 5,  8,  3,  2,  4, 11,  7,  9,  6, 12,  1,  0, 10])"
1881,"tensor([ 0.0460,  0.1430,  0.0481,  0.2524,  0.1088,  0.1595,  0.1599,  0.1348,
         0.0867, -0.0366,  0.3119,  0.3116,  0.3808,  0.3191,  0.5472,  0.7267,
         0.9305])","tensor([16, 15, 14, 12, 13, 10, 11,  3,  6,  5,  1,  7,  4,  8,  2,  0,  9])"
1882,"tensor([0.1709, 0.2683, 0.0777, 0.0522, 0.7368, 0.7981, 0.5696, 0.5806, 0.1822,
        0.4743, 0.4352, 0.0392, 0.1725, 0.0825, 0.0611, 0.1543, 0.1593, 0.8269,
        0.7276])","tensor([17,  5,  4, 18,  7,  6,  9, 10,  1,  8, 12,  0, 16, 15, 13,  2, 14,  3,
        11])"
1883,"tensor([0.1026, 0.0625, 0.1459, 0.1157, 0.2027, 0.1185, 0.4813, 0.3440, 0.0551,
        0.0376, 0.0576, 0.0923, 0.1181, 0.1142, 0.1039, 0.2135, 0.0957])","tensor([ 6,  7, 15,  4,  2,  5, 12,  3, 13, 14,  0, 16, 11,  1, 10,  8,  9])"
1884,"tensor([0.2376, 0.2161, 0.1889, 0.2354, 0.2816, 0.1715, 0.1288, 0.4087, 0.3999,
        0.2974, 0.1944, 0.4499, 0.2025, 0.4286, 0.4198, 0.6239, 0.2668, 0.1687,
        0.2057])","tensor([15, 11, 13, 14,  7,  8,  9,  4, 16,  0,  3,  1, 18, 12, 10,  2,  5, 17,
         6])"
1885,"tensor([0.3597, 0.4051, 0.1093, 0.2118, 0.3743, 0.1904, 0.2904, 0.2033, 0.7663,
        0.4970, 0.1309, 0.1005])","tensor([ 8,  9,  1,  4,  0,  6,  3,  7,  5, 10,  2, 11])"
1886,"tensor([ 0.0954,  0.0990,  0.0838,  0.1404,  0.1162,  0.1104,  0.0852,  0.1569,
         0.1051,  0.2057,  0.6529, -0.0453])","tensor([10,  9,  7,  3,  4,  5,  8,  1,  0,  6,  2, 11])"
1887,"tensor([0.1514, 0.2651, 0.3873, 0.1920, 0.2308, 0.3091, 0.1031, 0.1456, 0.0848,
        0.2417, 0.2060, 0.3820, 0.7469, 0.2564, 0.2759, 0.2180, 0.2299, 0.1591,
        0.2601, 0.2346, 0.2511, 0.2266, 0.3025, 0.2302, 0.2243, 0.2084])","tensor([12,  2, 11,  5, 22, 14,  1, 18, 13, 20,  9, 19,  4, 23, 16, 21, 24, 15,
        25, 10,  3, 17,  0,  7,  6,  8])"
1888,"tensor([0.1789, 0.1728, 0.1296, 0.1550, 0.1589, 0.3393, 0.1706, 0.1322, 0.0262,
        0.2777, 0.0905, 0.0012, 0.0761, 0.1047, 0.2717, 0.9082, 0.0870])","tensor([15,  5,  9, 14,  0,  1,  6,  4,  3,  7,  2, 13, 10, 16, 12,  8, 11])"
1889,"tensor([0.1015, 0.4071, 0.5251, 0.7027, 0.7281, 0.4445, 0.4712, 0.5220, 0.5444,
        0.5894, 0.1842])","tensor([ 4,  3,  9,  8,  2,  7,  6,  5,  1, 10,  0])"
1890,"tensor([ 0.7223,  0.7094,  0.1216,  0.0534,  0.0854, -0.0201,  0.0978,  0.0465,
         0.0088,  0.0098,  0.0280])","tensor([ 0,  1,  2,  6,  4,  3,  7, 10,  9,  8,  5])"
1891,"tensor([0.1447, 0.0357, 0.0478, 0.1067, 0.0997, 0.3325, 0.2936, 0.1288, 0.0584,
        0.0992, 0.4414])","tensor([10,  5,  6,  0,  7,  3,  4,  9,  8,  2,  1])"
1892,"tensor([0.2820, 0.1233, 0.0965, 0.4593, 0.4398, 0.4037, 0.3577, 0.4035, 0.4010,
        0.4257, 0.4989, 0.4785, 0.4830, 0.4676, 0.4658, 0.4081, 0.3626, 0.4151,
        0.4001, 0.6531, 0.4726, 0.4734, 0.4361, 0.4646, 0.4312, 0.4479, 0.4185,
        0.3585, 0.4214, 0.3906, 0.5217, 0.4797, 0.4430, 0.3646, 0.4171, 0.3966,
        0.4680, 0.4394, 0.6250, 0.5032, 0.4527, 0.4302, 0.3452, 0.3821, 0.3759,
        0.4105, 0.3076, 0.4595, 0.4324, 0.3930, 0.3441, 0.4068, 0.3738, 0.4450,
        0.4682, 0.4397, 0.4829, 0.4270, 0.5710, 0.7025, 0.4888, 0.4684, 0.4303,
        0.3882, 0.4232, 0.3932, 0.4704, 0.3551, 0.5970, 0.3894, 0.3406, 0.3868,
        0.4702, 0.4633, 0.4015, 0.4344, 0.4350, 0.4859, 0.4585, 0.5006, 0.4112,
        0.4625, 0.4539, 0.4149, 0.4876, 0.4514, 0.4861, 0.4431, 0.3778, 0.4378,
        0.3901, 0.4891, 0.4146, 0.3901, 0.3135, 0.3511, 0.3263, 0.3721, 0.3104,
        0.4139, 0.4235, 0.6353, 0.4529, 0.4078, 0.3413, 0.4908, 0.4541, 0.3506,
        0.4243, 0.3952, 0.4666, 0.3853, 0.3568, 0.4026, 0.5394, 0.4081, 0.4342,
        0.3277, 0.3855, 0.3615, 0.4350, 0.5739, 0.4994, 0.4549, 0.4046, 0.4661,
        0.4334, 0.5833, 0.4023, 0.3037, 0.3423, 0.3270, 0.6176, 0.4054, 0.2170])","tensor([ 59,  19, 101,  38, 132,  68, 127, 121,  58, 114,  30,  39,  79, 122,
         10, 105,  91,  60,  84,  86,  77,  12,  56,  31,  11,  21,  20,  66,
         72,  61,  54,  36,  13, 110, 125,  14,  23,  73,  81,  47,   3,  78,
        123, 106,  82, 102,  40,  85,  25,  53,  87,  32,   4,  55,  37,  89,
         22, 120,  76,  75, 116, 126,  48,  24,  62,  41,  57,   9, 108, 100,
         64,  28,  26,  34,  17,  83,  92,  99,  80,  45,  15, 115, 103,  51,
        133, 124,   5,   7, 113, 128,  74,   8,  18,  35, 109,  65,  49,  29,
         90,  93,  69,  63,  71, 118, 111,  43,  88,  44,  52,  97,  33,  16,
        119,  27,   6, 112,  67,  95, 107,  42,  50, 130, 104,  70, 117, 131,
         96,  94,  98,  46, 129,   0, 134,   1,   2])"
1893,"tensor([0.7261, 0.1582, 0.0997, 0.0766, 0.0563, 0.1720, 0.0687, 0.4606, 0.8793,
        0.0375, 0.2872])","tensor([ 8,  0,  7, 10,  5,  1,  2,  3,  6,  4,  9])"
1894,"tensor([0.5147, 0.1254, 0.2422, 0.2517, 0.2136, 0.1755, 0.2591, 0.2061, 0.1184,
        0.1713, 0.6061, 0.5182, 0.1911, 0.2042, 0.0522])","tensor([10, 11,  0,  6,  3,  2,  4,  7, 13, 12,  5,  9,  1,  8, 14])"
1895,"tensor([0.1185, 0.2377, 0.0898, 0.2819, 0.2741, 0.3410, 0.2618, 0.2182, 0.2090,
        0.5151, 0.8757])","tensor([10,  9,  5,  3,  4,  6,  1,  7,  8,  0,  2])"
1896,"tensor([0.4798, 0.7218, 0.3986, 0.4168, 0.3786, 0.3227, 0.4161, 0.2622, 0.4504,
        0.3548])","tensor([1, 0, 8, 3, 6, 2, 4, 9, 5, 7])"
1897,"tensor([0.3166, 0.0779, 0.1238, 0.3654, 0.3921, 0.3289, 0.3037, 0.2894, 0.3306,
        0.3191, 0.3524, 0.3361, 0.3975, 0.4314, 0.4001, 0.3473, 0.3176, 0.2934,
        0.3326, 0.3963, 0.3524, 0.3536, 0.3235, 0.3132, 0.3163, 0.5118, 0.4657,
        0.3830, 0.3756, 0.3744, 0.4859, 0.4942, 0.5033, 0.4090, 0.3870, 0.4142,
        0.4602, 0.3929, 0.4599, 0.5594, 0.3733, 0.3889, 0.3103, 0.2843, 0.3169,
        0.3134, 0.3160, 0.4179, 0.4518, 0.3740, 0.3487, 0.3243, 0.3384, 0.4324,
        0.4016, 0.3328, 0.3212, 0.3315, 0.3441, 0.3426, 0.3976, 0.4329, 0.3577,
        0.3455, 0.3125, 0.3272, 0.3543, 0.3015, 0.4070, 0.3551, 0.2334, 0.3724,
        0.4015, 0.4395, 0.3769, 0.3384, 0.3652, 0.3940, 0.3809, 0.3936, 0.3507,
        0.4115, 0.3897, 0.4047, 0.4080, 0.4187, 0.4156, 0.3701, 0.3398, 0.3305,
        0.3499, 0.3688, 0.4137, 0.4213, 0.3378, 0.3243, 0.3400, 0.3555, 0.2812,
        0.3524, 0.3409, 0.4147, 0.4289, 0.3616, 0.3369, 0.4284, 0.4330, 0.3341,
        0.3350, 0.3462, 0.3679, 0.3131, 0.3005, 0.3393, 0.3796, 0.4155, 0.4193,
        0.3165, 0.3005, 0.3298, 0.3566, 0.3427, 0.4754, 0.4329, 0.3450, 0.3525,
        0.3445, 0.4062, 0.4225, 0.3197, 0.2935, 0.3264, 0.4078, 0.3660, 0.2039])","tensor([ 39,  25,  32,  31,  30, 122,  26,  36,  38,  48,  73, 106, 123,  61,
         53,  13, 102, 105, 128,  93, 116,  85,  47,  86, 115, 101,  35,  92,
         81,  33,  84, 132,  68, 127,  83,  54,  72,  14,  60,  12,  19,  77,
         79,  37,   4,  82,  41,  34,  27,  78, 114,  74,  28,  29,  49,  40,
         71,  87,  91, 110, 133,   3,  76, 103,  62, 120,  97,  69,  66,  21,
        125,  10,  99,  20,  80,  90,  50,  15, 109,  63, 124, 126,  58, 121,
         59, 100,  96,  88, 113,  75,  52,  94, 104,  11, 108, 107,  55,  18,
         57,   8,  89, 119,   5,  65, 131,  95,  51,  22,  56, 129,   9,  16,
         44,   0, 117,  24,  46,  45,  23, 111,  64,  42,   6,  67, 112, 118,
        130,  17,   7,  43,  98,  70, 134,   2,   1])"
1898,"tensor([ 0.0982,  0.1665,  0.1040,  0.1359, -0.0175, -0.0187, -0.0617,  0.1630,
         0.9297,  0.3605,  0.0883])","tensor([ 8,  9,  1,  7,  3,  2,  0, 10,  4,  5,  6])"
1899,"tensor([0.1065, 0.1457, 0.4432, 0.4639, 0.4055, 0.5002, 0.5456, 0.1054, 0.2107,
        0.2627, 0.2610, 0.1287])","tensor([ 6,  5,  3,  2,  4,  9, 10,  8,  1, 11,  0,  7])"
1900,"tensor([0.4841, 0.4707, 0.6512, 0.1170, 0.0722, 0.2051, 0.2314, 0.0657, 0.4246,
        0.1727, 0.0518, 0.1373])","tensor([ 2,  0,  1,  8,  6,  5,  9, 11,  3,  4,  7, 10])"
1901,"tensor([0.0080, 0.4559, 0.8807, 0.4965, 0.0773, 0.0022, 0.1449, 0.1619, 0.1406,
        0.0544, 0.1620])","tensor([ 2,  3,  1, 10,  7,  6,  8,  4,  9,  0,  5])"
1902,"tensor([ 0.1268,  0.2882,  0.2973,  0.3011,  0.3029,  0.0824,  0.3360,  0.4612,
        -0.0126,  0.2950])","tensor([7, 6, 4, 3, 2, 9, 1, 0, 5, 8])"
1903,"tensor([ 0.0235,  0.1298,  0.1211,  0.3622,  0.1559,  0.1222, -0.0552,  0.1089,
        -0.0532,  0.0362])","tensor([3, 4, 1, 5, 2, 7, 9, 0, 8, 6])"
1904,"tensor([0.1653, 0.2397, 0.1090, 0.0345, 0.1260, 0.1786, 0.2347, 0.2880, 0.1667,
        0.0637, 0.2255, 0.2286, 0.1892, 0.1249, 0.2154, 0.1951, 0.1961, 0.2274])","tensor([ 7,  1,  6, 11, 17, 10, 14, 16, 15, 12,  5,  8,  0,  4, 13,  2,  9,  3])"
1905,"tensor([0.1002, 0.2234, 0.1639, 0.1840, 0.1780, 0.1032, 0.1854, 0.2961, 0.7528,
        0.2865, 0.1829])","tensor([ 8,  7,  9,  1,  6,  3, 10,  4,  2,  5,  0])"
1906,"tensor([ 0.7264,  0.0496,  0.0696,  0.1575,  0.2348,  0.1855,  0.1388,  0.1638,
        -0.0093,  0.3825, -0.0505,  0.0839,  0.0165,  0.1372,  0.2716,  0.1564,
         0.0099])","tensor([ 0,  9, 14,  4,  5,  7,  3, 15,  6, 13, 11,  2,  1, 12, 16,  8, 10])"
1907,"tensor([ 0.1713,  0.0365,  0.1146, -0.0121, -0.0236,  0.1585,  0.1102,  0.2107,
         0.0651,  0.0388,  0.0219,  0.0675,  0.1088,  0.8404])","tensor([13,  7,  0,  5,  2,  6, 12, 11,  8,  9,  1, 10,  3,  4])"
1908,"tensor([ 0.0789,  0.1134,  0.0706,  0.0700, -0.0092,  0.2691,  0.8041,  0.1616,
         0.2991,  0.2053,  0.0043,  0.0864,  0.0864,  0.0864,  0.0241,  0.0696,
         0.0672,  0.1970,  0.0866,  0.2709,  0.0925,  0.0292,  0.0718,  0.2096,
         0.1226, -0.0097,  0.1362,  0.1626,  0.1248,  0.1015,  0.0935, -0.0266,
         0.1302,  0.2907,  0.1256,  0.2067,  0.0916,  0.2941,  0.0786,  0.2393])","tensor([ 6,  8, 37, 33, 19,  5, 39, 23, 35,  9, 17, 27,  7, 26, 32, 34, 28, 24,
         1, 29, 30, 20, 36, 18, 13, 12, 11,  0, 38, 22,  2,  3, 15, 16, 21, 14,
        10,  4, 25, 31])"
1909,"tensor([ 0.1107,  0.6418,  0.2842,  0.2140,  0.1057,  0.1585,  0.1127,  0.0857,
         0.0130,  0.1158,  0.0335, -0.0007,  0.3469,  0.2473,  0.0513])","tensor([ 1, 12,  2, 13,  3,  5,  9,  6,  0,  4,  7, 14, 10,  8, 11])"
1910,"tensor([0.1420, 0.1677, 0.4446, 0.2259, 0.6892, 0.5594, 0.4829, 0.4432, 0.6086,
        0.0411, 0.1676, 0.1250])","tensor([ 4,  8,  5,  6,  2,  7,  3,  1, 10,  0, 11,  9])"
1911,"tensor([ 0.0584,  0.0741,  0.0567,  0.0437, -0.0498,  0.0395,  0.0168,  0.3467,
         0.6572,  0.3487,  0.1962,  0.2662,  0.2764,  0.2455,  0.5854,  0.2911,
         0.0651,  0.2085,  0.0321,  0.0844,  0.0289,  0.0338,  0.0413,  0.0316,
         0.1385])","tensor([ 8, 14,  9,  7, 15, 12, 11, 13, 17, 10, 24, 19,  1, 16,  0,  2,  3, 22,
         5, 21, 18, 23, 20,  6,  4])"
1912,"tensor([ 0.0630,  0.0657,  0.4410, -0.0681,  0.2119,  0.0996, -0.0239,  0.4191,
         0.1891,  0.3130,  0.3481,  0.6318,  0.5722,  0.2414,  0.3133,  0.0096,
         0.1595])","tensor([11, 12,  2,  7, 10, 14,  9, 13,  4,  8, 16,  5,  1,  0, 15,  6,  3])"
1913,"tensor([0.2944, 0.4175, 0.7555, 0.3702, 0.4004, 0.1926, 0.1609, 0.1311, 0.1811,
        0.1279, 0.0880])","tensor([ 2,  1,  4,  3,  0,  5,  8,  6,  7,  9, 10])"
1914,"tensor([ 0.0872,  0.2837,  0.4043,  0.1262,  0.0903,  0.0039,  0.1436,  0.1075,
         0.2161,  0.1739,  0.1091,  0.0566,  0.1215,  0.0943,  0.1128,  0.0500,
        -0.0037,  0.0407,  0.1244,  0.1278,  0.0216,  0.1853,  0.0924,  0.0771,
         0.0680,  0.0965,  0.2214,  0.1749,  0.0375,  0.1865,  0.0630,  0.0300,
         0.1425,  0.0506,  0.0327,  0.2249,  0.0664,  0.4308,  0.1143,  0.0704,
         0.1013,  0.1132,  0.1022,  0.2242,  0.1506,  0.0561,  0.1491,  0.1313,
         0.1231,  0.1891,  0.1945,  0.1185,  0.1037,  0.1300,  0.1215])","tensor([37,  2,  1, 35, 43, 26,  8, 50, 49, 29, 21, 27,  9, 44, 46,  6, 32, 47,
        53, 19,  3, 18, 48, 54, 12, 51, 38, 41, 14, 10,  7, 52, 42, 40, 25, 13,
        22,  4,  0, 23, 39, 24, 36, 30, 11, 45, 33, 15, 17, 28, 34, 31, 20,  5,
        16])"
1915,"tensor([0.0990, 0.4522, 0.4805, 0.1724, 0.1546, 0.1848, 0.0886, 0.0699, 0.0860,
        0.1190, 0.0899, 0.1128, 0.0656, 0.0730, 0.0447, 0.0044, 0.0637, 0.1136,
        0.1289])","tensor([ 2,  1,  5,  3,  4, 18,  9, 17, 11,  0, 10,  6,  8, 13,  7, 12, 16, 14,
        15])"
1916,"tensor([ 0.0214,  0.1161,  0.0917, -0.0010,  0.1890,  0.2573,  0.0373,  0.4589,
         0.0146,  0.0842])","tensor([7, 5, 4, 1, 2, 9, 6, 0, 8, 3])"
1917,"tensor([0.0352, 0.5393, 0.4359, 0.4491, 0.7954, 0.4632, 0.5167, 0.4658, 0.2129,
        0.0683, 0.1937, 0.1086, 0.2195, 0.0410])","tensor([ 4,  1,  6,  7,  5,  3,  2, 12,  8, 10, 11,  9, 13,  0])"
1918,"tensor([ 0.1317,  0.1180,  0.0784,  0.0059, -0.0024,  0.0958,  0.1719,  0.1409,
         0.1990,  0.5508,  0.5161,  0.4734,  0.4791,  0.1920])","tensor([ 9, 10, 12, 11,  8, 13,  6,  7,  0,  1,  5,  2,  3,  4])"
