,cos_scores,sorted_snippets
2691,"tensor([0.1482, 0.0597, 0.4690, 0.4482, 0.4825, 0.6855, 0.5137, 0.4966, 0.4071,
        0.1912])","tensor([5, 6, 7, 4, 2, 3, 8, 9, 0, 1])"
2692,"tensor([0.2058, 0.1015, 0.0938, 0.4562, 0.7787, 0.2946, 0.1888, 0.2227, 0.2426,
        0.2664, 0.1880, 0.2282, 0.2396, 0.2532, 0.1439, 0.1034, 0.0366, 0.1313,
        0.0840, 0.2437, 0.2568, 0.1857, 0.0469, 0.1498, 0.1463, 0.1138, 0.1153,
        0.1954, 0.2061])","tensor([ 4,  3,  5,  9, 20, 13, 19,  8, 12, 11,  7, 28,  0, 27,  6, 10, 21, 23,
        24, 14, 17, 26, 25, 15,  1,  2, 18, 22, 16])"
2693,"tensor([0.1487, 0.3565, 0.4047, 0.0904, 0.2535, 0.2132, 0.5553, 0.6774, 0.4258,
        0.2719, 0.1650, 0.2369, 0.0389])","tensor([ 7,  6,  8,  2,  1,  9,  4, 11,  5, 10,  0,  3, 12])"
2694,"tensor([0.1480, 0.3351, 0.1377, 0.1445, 0.0284, 0.1665, 0.1229, 0.1571, 0.2885,
        0.1914, 0.1952, 0.8633, 0.2897, 0.2998, 0.2590])","tensor([11,  1, 13, 12,  8, 14, 10,  9,  5,  7,  0,  3,  2,  6,  4])"
2695,"tensor([0.2707, 0.1330, 0.2398, 0.2913, 0.0500, 0.0616, 0.5948, 0.1421, 0.1202,
        0.1259, 0.1301])","tensor([ 6,  3,  0,  2,  7,  1, 10,  9,  8,  5,  4])"
2696,"tensor([0.1942, 0.2497, 0.1729, 0.5629, 0.8115, 0.4691, 0.1441, 0.2123, 0.3191,
        0.2146, 0.2264, 0.2791, 0.2743, 0.2005, 0.1247, 0.1043, 0.2456, 0.1435,
        0.1203, 0.0411, 0.1084, 0.1382, 0.0819, 0.1542])","tensor([ 4,  3,  5,  8, 11, 12,  1, 16, 10,  9,  7, 13,  0,  2, 23,  6, 17, 21,
        14, 18, 20, 15, 22, 19])"
2697,"tensor([ 0.6372,  0.0355, -0.0160,  0.2292,  0.2964,  0.2636,  0.1351,  0.2853,
         0.1611,  0.3569,  0.1808,  0.1843,  0.1909,  0.1772,  0.2640,  0.1701,
         0.1984])","tensor([ 0,  9,  4,  7, 14,  5,  3, 16, 12, 11, 10, 13, 15,  8,  6,  1,  2])"
2698,"tensor([0.0847, 0.1139, 0.0809, 0.1230, 0.0895, 0.1613, 0.0775, 0.1259, 0.0219,
        0.0825, 0.1109, 0.7227, 0.1679, 0.0852, 0.0787])","tensor([11, 12,  5,  7,  3,  1, 10,  4, 13,  0,  9,  2, 14,  6,  8])"
2699,"tensor([0.3777, 0.4142, 0.5456, 0.2485, 0.0619, 0.4865, 0.3802, 0.2818, 0.2664,
        0.3666, 0.5082, 0.4923, 0.4430, 0.4415, 0.5523, 0.5630, 0.7691, 0.5228])","tensor([16, 15, 14,  2, 17, 10, 11,  5, 12, 13,  1,  6,  0,  9,  7,  8,  3,  4])"
2700,"tensor([0.1780, 0.2868, 0.2759, 0.3268, 0.6126, 0.4015, 0.4534, 0.8201, 0.6193,
        0.4555, 0.3508, 0.4695])","tensor([ 7,  8,  4, 11,  9,  6,  5, 10,  3,  1,  2,  0])"
2701,"tensor([0.3775, 0.2477, 0.4380, 0.5646, 0.6757, 0.0225, 0.2606, 0.7646, 0.5223,
        0.4123, 0.2761, 0.2794, 0.0251])","tensor([ 7,  4,  3,  8,  2,  9,  0, 11, 10,  6,  1, 12,  5])"
2702,"tensor([0.2054, 0.3486, 0.1875, 0.2909, 0.2571, 0.1704, 0.2392, 0.1432, 0.2019,
        0.1318, 0.3312, 0.2707, 0.2233, 0.2299, 0.1849, 0.2486, 0.0263, 0.3469,
        0.1555, 0.3221, 0.1360, 0.3532, 0.1967, 0.3205, 0.0268, 0.2402, 0.1720,
        0.1414, 0.4244, 0.3047, 0.5083, 0.7426, 0.4889, 0.4154])","tensor([31, 30, 32, 28, 33, 21,  1, 17, 10, 19, 23, 29,  3, 11,  4, 15, 25,  6,
        13, 12,  0,  8, 22,  2, 14, 26,  5, 18,  7, 27, 20,  9, 24, 16])"
2703,"tensor([ 0.0813,  0.0887,  0.1512,  0.3556,  0.0602,  0.0439,  0.0565, -0.0436,
         0.3439,  0.3470,  0.1129,  0.1130,  0.3838,  0.3786,  0.8837,  0.2253,
         0.5932,  0.1185,  0.1962,  0.0220])","tensor([14, 16, 12, 13,  3,  9,  8, 15, 18,  2, 17, 11, 10,  1,  0,  4,  6,  5,
        19,  7])"
2704,"tensor([0.1869, 0.2231, 0.2965, 0.2423, 0.1393, 0.1868, 0.3411, 0.1852, 0.2090,
        0.0818, 0.1164, 0.1834, 0.1484, 0.7989])","tensor([13,  6,  2,  3,  1,  8,  0,  5,  7, 11, 12,  4, 10,  9])"
2705,"tensor([0.2115, 0.1972, 0.2194, 0.0014, 0.0460, 0.0723, 0.1738, 0.0733, 0.0979,
        0.1131, 0.3671, 0.6295, 0.0990, 0.0256])","tensor([11, 10,  2,  0,  1,  6,  9, 12,  8,  7,  5,  4, 13,  3])"
2706,"tensor([0.4339, 0.5598, 0.4648, 0.3149, 0.4347, 0.4138, 0.6180, 0.5911, 0.7635,
        0.4956, 0.2762, 0.1719])","tensor([ 8,  6,  7,  1,  9,  2,  4,  0,  5,  3, 10, 11])"
2707,"tensor([0.6784, 0.2963, 0.3625, 0.2153, 0.2354, 0.2671, 0.2248, 0.2089, 0.1324,
        0.2389, 0.2576, 0.1937, 0.2790, 0.1811, 0.1949, 0.2153, 0.2257, 0.2107,
        0.2530, 0.1340, 0.2597, 0.2638, 0.2394, 0.7528])","tensor([23,  0,  2,  1, 12,  5, 21, 20, 10, 18, 22,  9,  4, 16,  6,  3, 15, 17,
         7, 14, 11, 13, 19,  8])"
2708,"tensor([0.0146, 0.1302, 0.5584, 0.1926, 0.2959, 0.0957, 0.1419, 0.1729, 0.1432,
        0.1894])","tensor([2, 4, 3, 9, 7, 8, 6, 1, 5, 0])"
2709,"tensor([0.0454, 0.1966, 0.0819, 0.1532, 0.0986, 0.8515, 0.2702, 0.1384, 0.0635,
        0.1733, 0.1620])","tensor([ 5,  6,  1,  9, 10,  3,  7,  4,  2,  8,  0])"
2710,"tensor([0.3857, 0.5198, 0.4254, 0.2199, 0.6318, 0.7369, 0.8014, 0.2787, 0.1315,
        0.3054, 0.2672, 0.3198])","tensor([ 6,  5,  4,  1,  2,  0, 11,  9,  7, 10,  3,  8])"
2711,"tensor([0.1819, 0.1483, 0.2236, 0.1356, 0.2832, 0.3452, 0.3837, 0.1130, 0.1778,
        0.2916, 0.1233, 0.6754, 0.3795, 0.1490, 0.1387])","tensor([11,  6, 12,  5,  9,  4,  2,  0,  8, 13,  1, 14,  3, 10,  7])"
2712,"tensor([0.2687, 0.2747, 0.1837, 0.1407, 0.0738, 0.2571, 0.3439, 0.2795, 0.5056,
        0.7128, 0.1538])","tensor([ 9,  8,  6,  7,  1,  0,  5,  2, 10,  3,  4])"
2713,"tensor([0.2052, 0.2456, 0.2955, 0.5459, 0.2696, 0.2501, 0.3138, 0.3788, 0.2967,
        0.1949, 0.0910, 0.0482, 0.0059, 0.1315, 0.5575, 0.5119, 0.5571, 0.6217,
        0.2646])","tensor([17, 14, 16,  3, 15,  7,  6,  8,  2,  4, 18,  5,  1,  0,  9, 13, 10, 11,
        12])"
2714,"tensor([0.2762, 0.4212, 0.2263, 0.2353, 0.4373, 0.2487, 0.2144, 0.2255, 0.3236,
        0.2859, 0.2441, 0.2982, 0.3447, 0.4570, 0.5716, 0.2078])","tensor([14, 13,  4,  1, 12,  8, 11,  9,  0,  5, 10,  3,  2,  7,  6, 15])"
2715,"tensor([0.1958, 0.2846, 0.6966, 0.2508, 0.3025, 0.3869, 0.1263, 0.1383, 0.1282,
        0.3010])","tensor([2, 5, 4, 9, 1, 3, 0, 7, 8, 6])"
2716,"tensor([ 0.1832,  0.0603,  0.1136,  0.0505, -0.0043,  0.0083, -0.0117, -0.0521,
         0.1095,  0.0828, -0.0563,  0.2044,  0.3444,  0.1949,  0.1971,  0.1644,
         0.1293,  0.0832])","tensor([12, 11, 14, 13,  0, 15, 16,  2,  8, 17,  9,  1,  3,  5,  4,  6,  7, 10])"
2717,"tensor([ 0.3604,  0.2349,  0.5268,  0.1464,  0.3123,  0.0760,  0.1625,  0.3857,
         0.4658,  0.1305,  0.1698,  0.2108,  0.4236,  0.2695,  0.3064,  0.2379,
         0.2108,  0.1799,  0.2590,  0.2597,  0.2053,  0.1377,  0.1874,  0.2738,
         0.1801,  0.1122,  0.2563,  0.2729,  0.1559,  0.1182,  0.1516, -0.0049,
         0.3636,  0.1849,  0.2140,  0.2383,  0.1901])","tensor([ 2,  8, 12,  7, 32,  0,  4, 14, 23, 27, 13, 19, 18, 26, 35, 15,  1, 34,
        11, 16, 20, 36, 22, 33, 24, 17, 10,  6, 28, 30,  3, 21,  9, 29, 25,  5,
        31])"
2718,"tensor([0.3689, 0.3603, 0.0351, 0.3966, 0.6178, 0.3917, 0.8792, 0.1373, 0.4373,
        0.2091, 0.2054, 0.2989, 0.2740, 0.1973])","tensor([ 6,  4,  8,  3,  5,  0,  1, 11, 12,  9, 10, 13,  7,  2])"
2719,"tensor([0.5770, 0.5254, 0.4622, 0.6410, 0.6224, 0.7771, 0.6275, 0.1949, 0.3765,
        0.1625, 0.1780, 0.0965, 0.1675, 0.0055, 0.0996, 0.1167, 0.1988])","tensor([ 5,  3,  6,  4,  0,  1,  2,  8, 16,  7, 10, 12,  9, 15, 14, 11, 13])"
2720,"tensor([0.2711, 0.1630, 0.2681, 0.0375, 0.0375, 0.0375, 0.1097, 0.2275, 0.2468,
        0.1877, 0.0707, 0.1653, 0.1285, 0.0861, 0.0366, 0.1766, 0.1061, 0.1253,
        0.0845, 0.0919, 0.2494, 0.5580, 0.4500, 0.1412, 0.2071, 0.0999, 0.1849,
        0.3231, 0.1037, 0.1740, 0.2031, 0.3013])","tensor([21, 22, 27, 31,  0,  2, 20,  8,  7, 24, 30,  9, 26, 15, 29, 11,  1, 23,
        12, 17,  6, 16, 28, 25, 19, 13, 18, 10,  5,  4,  3, 14])"
2721,"tensor([ 0.0828,  0.0700,  0.3256,  0.0904,  0.0904,  0.0904,  0.5689,  0.5859,
         0.6395,  0.0357,  0.0651,  0.0908,  0.0846, -0.0186,  0.0722,  0.0769,
         0.1322,  0.1465,  0.0873,  0.1534,  0.1745, -0.0011,  0.2853,  0.2642,
         0.0797,  0.0269,  0.0693,  0.2910,  0.0323,  0.1053, -0.0049,  0.0597])","tensor([ 8,  7,  6,  2, 27, 22, 23, 20, 19, 17, 16, 29, 11,  5,  4,  3, 18, 12,
         0, 24, 15, 14,  1, 26, 10, 31,  9, 28, 25, 21, 30, 13])"
2722,"tensor([0.2619, 0.2243, 0.2780, 0.1880, 0.2377, 0.3394, 0.2007, 0.1024, 0.1426,
        0.2902, 0.2315, 0.2579, 0.2689, 0.7715, 0.2512, 0.2655, 0.3492, 0.1412])","tensor([13, 16,  5,  9,  2, 12, 15,  0, 11, 14,  4, 10,  1,  6,  3,  8, 17,  7])"
2723,"tensor([ 0.4085,  0.3973,  0.0964,  0.1839,  0.6543,  0.1912,  0.2881,  0.2881,
         0.1054,  0.1301,  0.3802,  0.2937,  0.1328,  0.0850,  0.1015,  0.2102,
         0.2320,  0.1322,  0.1903,  0.2555,  0.2189,  0.2446,  0.1540,  0.3307,
         0.1805,  0.2246,  0.1222,  0.2827,  0.0996,  0.1485,  0.1574,  0.1644,
         0.1343,  0.2429,  0.2672,  0.2731,  0.3050,  0.2682,  0.1614,  0.2477,
         0.1935,  0.2117,  0.2130,  0.3092,  0.1907,  0.1533,  0.2414,  0.0665,
         0.1639,  0.0116,  0.2747,  0.3115,  0.1394,  0.0845,  0.1476,  0.0468,
         0.1514,  0.2153,  0.1671,  0.1743,  0.1192,  0.0129,  0.1458,  0.1734,
         0.1797,  0.4426,  0.4166,  0.2636,  0.3904,  0.5458,  0.4967,  0.4510,
         0.1873,  0.5554,  0.5198,  0.1704, -0.0399,  0.0280,  0.5247,  0.5100])","tensor([ 4, 73, 69, 78, 74, 79, 70, 71, 65, 66,  0,  1, 68, 10, 23, 51, 43, 36,
        11,  6,  7, 27, 50, 35, 37, 34, 67, 19, 39, 21, 33, 46, 16, 25, 20, 57,
        42, 41, 15, 40,  5, 44, 18, 72,  3, 24, 64, 59, 63, 75, 58, 31, 48, 38,
        30, 22, 45, 56, 29, 54, 62, 52, 32, 12, 17,  9, 26, 60,  8, 14, 28,  2,
        13, 53, 47, 55, 77, 61, 49, 76])"
2724,"tensor([ 0.1262,  0.0148,  0.1606,  0.1295,  0.1731,  0.0893,  0.1225,  0.1465,
         0.0365,  0.1668,  0.1485,  0.1039,  0.0839,  0.1866,  0.1189,  0.0963,
         0.1360,  0.1283,  0.0784,  0.1341,  0.0967,  0.1550,  0.2004,  0.2079,
         0.2149,  0.1192,  0.1809,  0.1695,  0.1607,  0.1528,  0.1964,  0.1680,
         0.2014,  0.2234,  0.2423,  0.2541,  0.2365,  0.1944,  0.2411,  0.2182,
         0.2077,  0.1761,  0.3058,  0.2199,  0.2512,  0.2210,  0.1879,  0.2556,
        -0.0126,  0.2384,  0.1472,  0.5671,  0.2005])","tensor([51, 42, 47, 35, 44, 34, 38, 49, 36, 33, 45, 43, 39, 24, 23, 40, 32, 52,
        22, 30, 37, 46, 13, 26, 41,  4, 27, 31,  9, 28,  2, 21, 29, 10, 50,  7,
        16, 19,  3, 17,  0,  6, 25, 14, 11, 20, 15,  5, 12, 18,  8,  1, 48])"
2725,"tensor([0.2172, 0.1473, 0.2365, 0.1530, 0.1412, 0.1110, 0.1708, 0.0438, 0.0833,
        0.1271, 0.1032, 0.1923, 0.0854, 0.0870, 0.7193])","tensor([14,  2,  0, 11,  6,  3,  1,  4,  9,  5, 10, 13, 12,  8,  7])"
2726,"tensor([0.1068, 0.3221, 0.4508, 0.5138, 0.1013, 0.6024, 0.2018, 0.3457, 0.4406,
        0.3370, 0.3950, 0.3031, 0.0778, 0.0276, 0.0293, 0.1650, 0.4194])","tensor([ 5,  3,  2,  8, 16, 10,  7,  9,  1, 11,  6, 15,  0,  4, 12, 14, 13])"
2727,"tensor([0.1216, 0.1770, 0.0174, 0.1080, 0.2079, 0.2551, 0.3191, 0.5886, 0.3448,
        0.3258, 0.2664])","tensor([ 7,  8,  9,  6, 10,  5,  4,  1,  0,  3,  2])"
2728,"tensor([0.2505, 0.4567, 0.5113, 0.5251, 0.4625, 0.6218, 0.8075, 0.1740, 0.1667,
        0.0302, 0.0811, 0.1528, 0.3024, 0.1195, 0.1827, 0.2303])","tensor([ 6,  5,  3,  2,  4,  1, 12,  0, 15, 14,  7,  8, 11, 13, 10,  9])"
2729,"tensor([0.1579, 0.1444, 0.1708, 0.2410, 0.1331, 0.4332, 0.2506, 0.6998, 0.0280,
        0.1675, 0.1369, 0.1206, 0.1487, 0.0568, 0.2851, 0.0902, 0.3074, 0.0693,
        0.0599, 0.0465, 0.0843, 0.0236, 0.0341, 0.1682])","tensor([ 7,  5, 16, 14,  6,  3,  2, 23,  9,  0, 12,  1, 10,  4, 11, 15, 20, 17,
        18, 13, 19, 22,  8, 21])"
2730,"tensor([0.3416, 0.5637, 0.2996, 0.0674, 0.0647, 0.3704, 0.2578, 0.2355, 0.3057,
        0.1958])","tensor([1, 5, 0, 8, 2, 6, 7, 9, 3, 4])"
2731,"tensor([0.1403, 0.4790, 0.2821, 0.3468, 0.1006, 0.1123, 0.0693, 0.0733, 0.0985,
        0.1596, 0.1943, 0.1988, 0.1160, 0.0825])","tensor([ 1,  3,  2, 11, 10,  9,  0, 12,  5,  4,  8, 13,  7,  6])"
2732,"tensor([0.5229, 0.1390, 0.1987, 0.2145, 0.2026, 0.3708, 0.6486, 0.1838, 0.1992,
        0.1401])","tensor([6, 0, 5, 3, 4, 8, 2, 7, 9, 1])"
2733,"tensor([0.0841, 0.2136, 0.3035, 0.1148, 0.1910, 0.1290, 0.0918, 0.0638, 0.0503,
        0.5766, 0.5975, 0.4673, 0.2928, 0.2700, 0.3178, 0.3184, 0.1318, 0.5706,
        0.5418, 0.6800, 0.2077, 0.2581, 0.2237, 0.1045])","tensor([19, 10,  9, 17, 18, 11, 15, 14,  2, 12, 13, 21, 22,  1, 20,  4, 16,  5,
         3, 23,  6,  0,  7,  8])"
2734,"tensor([0.1603, 0.1941, 0.3037, 0.3788, 0.4350, 0.3702, 0.2812, 0.3467, 0.2576,
        0.0607, 0.1619, 0.5348, 0.4721, 0.5037, 0.6263, 0.2370, 0.4399])","tensor([14, 11, 13, 12, 16,  4,  3,  5,  7,  2,  6,  8, 15,  1, 10,  0,  9])"
2735,"tensor([0.1090, 0.1940, 0.3244, 0.2697, 0.3458, 0.5447, 0.1764, 0.1561, 0.0263,
        0.0437, 0.2428, 0.3348, 0.3833, 0.3450, 0.3063])","tensor([ 5, 12,  4, 13, 11,  2, 14,  3, 10,  1,  6,  7,  0,  9,  8])"
2736,"tensor([0.1194, 0.3254, 0.4340, 0.3648, 0.3932, 0.4476, 0.3836, 0.3900, 0.7456,
        0.2869])","tensor([8, 5, 2, 4, 7, 6, 3, 1, 9, 0])"
2737,"tensor([0.1762, 0.5040, 0.1882, 0.1452, 0.2835, 0.1293, 0.1957, 0.0499, 0.2787,
        0.2152, 0.1326, 0.1886, 0.0789, 0.1334])","tensor([ 1,  4,  8,  9,  6, 11,  2,  0,  3, 13, 10,  5, 12,  7])"
2738,"tensor([0.4651, 0.4948, 0.4770, 0.4395, 0.4095, 0.4266, 0.4078, 0.4014, 0.4594,
        0.4653, 0.2550, 0.5332, 0.4136, 0.3436, 0.3388, 0.2652, 0.3668, 0.4088,
        0.2153, 0.4229])","tensor([11,  1,  2,  9,  0,  8,  3,  5, 19, 12,  4, 17,  6,  7, 16, 13, 14, 15,
        10, 18])"
2739,"tensor([0.1289, 0.0258, 0.5522, 0.4813, 0.1597, 0.1761, 0.1111, 0.1062, 0.0675,
        0.0794, 0.1181, 0.0913, 0.1005])","tensor([ 2,  3,  5,  4,  0, 10,  6,  7, 12, 11,  9,  8,  1])"
2740,"tensor([0.1175, 0.0526, 0.1789, 0.0953, 0.1285, 0.2265, 0.2328, 0.1734, 0.2125,
        0.1617, 0.1321, 0.2007])","tensor([ 6,  5,  8, 11,  2,  7,  9, 10,  4,  0,  3,  1])"
2741,"tensor([ 0.0128,  0.0831,  0.1933,  0.0075,  0.0307,  0.0317,  0.0219,  0.0467,
        -0.0206,  0.0620,  0.0292,  0.0037,  0.4693,  0.1639,  0.0892])","tensor([12,  2, 13, 14,  1,  9,  7,  5,  4, 10,  6,  0,  3, 11,  8])"
2742,"tensor([0.0466, 0.2450, 0.2727, 0.0140, 0.0390, 0.0341, 0.1936, 0.1114, 0.1599,
        0.1302, 0.8370])","tensor([10,  2,  1,  6,  8,  9,  7,  0,  4,  5,  3])"
2743,"tensor([0.2505, 0.4567, 0.4790, 0.6294, 0.8075, 0.1740, 0.2590, 0.2642, 0.0302,
        0.1133, 0.1528, 0.3024, 0.1195, 0.1827, 0.2365, 0.3662, 0.0061, 0.0279,
        0.2210])","tensor([ 4,  3,  2,  1, 15, 11,  7,  6,  0, 14, 18, 13,  5, 10, 12,  9,  8, 17,
        16])"
2744,"tensor([0.5649, 0.3012, 0.2272, 0.1600, 0.1180, 0.1299, 0.1984, 0.2692, 0.1665,
        0.0593, 0.1212, 0.1861, 0.1926, 0.1188, 0.1955, 0.2977])","tensor([ 0,  1, 15,  7,  2,  6, 14, 12, 11,  8,  3,  5, 10, 13,  4,  9])"
2745,"tensor([0.0508, 0.1857, 0.3807, 0.1316, 0.3121, 0.0423, 0.5401, 0.2346, 0.6998,
        0.1802, 0.1794, 0.1814, 0.3762, 0.0552, 0.1021, 0.2190, 0.2293, 0.0564,
        0.0392, 0.3240, 0.1512, 0.0435, 0.0890, 0.0807, 0.0945, 0.1872, 0.1019,
        0.4086, 0.0630])","tensor([ 8,  6, 27,  2, 12, 19,  4,  7, 16, 15, 25,  1, 11,  9, 10, 20,  3, 14,
        26, 24, 22, 23, 28, 17, 13,  0, 21,  5, 18])"
2746,"tensor([0.1725, 0.1937, 0.6165, 0.6812, 0.4115, 0.3140, 0.1577, 0.2274, 0.3895,
        0.3733, 0.3564])","tensor([ 3,  2,  4,  8,  9, 10,  5,  7,  1,  0,  6])"
2747,"tensor([0.5419, 0.0272, 0.4334, 0.5468, 0.6587, 0.7473, 0.2324, 0.1662, 0.3720,
        0.2529, 0.2231, 0.2316, 0.2635, 0.2588, 0.2084, 0.1646, 0.1049])","tensor([ 5,  4,  3,  0,  2,  8, 12, 13,  9,  6, 11, 10, 14,  7, 15, 16,  1])"
2748,"tensor([0.0683, 0.2045, 0.2462, 0.4176, 0.1720, 0.1363, 0.1117, 0.2854, 0.3941,
        0.1854, 0.1789, 0.2589, 0.2145, 0.5038, 0.1681, 0.1966, 0.0725, 0.4323,
        0.0674, 0.2678, 0.1947, 0.1778, 0.3607, 0.3637, 0.1583, 0.1801, 0.4725,
        0.0340, 0.0866, 0.2600, 0.2982, 0.0210, 0.2263, 0.1018, 0.5324, 0.3983,
        0.1764, 0.4774, 0.3721])","tensor([34, 13, 37, 26, 17,  3, 35,  8, 38, 23, 22, 30,  7, 19, 29, 11,  2, 32,
        12,  1, 15, 20,  9, 25, 10, 21, 36,  4, 14, 24,  5,  6, 33, 28, 16,  0,
        18, 27, 31])"
2749,"tensor([ 0.2139,  0.4163,  0.2808,  0.4782,  0.3392,  0.3067,  0.2500,  0.3371,
         0.1772,  0.2552,  0.3229,  0.3863,  0.3596,  0.3216,  0.2265,  0.2321,
         0.3037,  0.2151,  0.4762,  0.4053,  0.4682,  0.2783,  0.2510,  0.3198,
         0.2811,  0.2871,  0.2342,  0.2889,  0.6978,  0.5213,  0.3258,  0.2996,
         0.3227,  0.3172,  0.3395,  0.4045,  0.3030,  0.3431,  0.2833,  0.3149,
         0.2692,  0.2471,  0.2269,  0.0834,  0.0883,  0.3153,  0.2153,  0.2220,
         0.6151,  0.3693,  0.4446,  0.3794,  0.2432,  0.2661,  0.3032,  0.3902,
         0.3487,  0.1488,  0.1923,  0.2833,  0.2546,  0.1773, -0.0018,  0.2203])","tensor([28, 48, 29,  3, 18, 20, 50,  1, 19, 35, 55, 11, 51, 49, 12, 56, 37, 34,
         4,  7, 30, 10, 32, 13, 23, 33, 45, 39,  5, 16, 54, 36, 31, 27, 25, 38,
        59, 24,  2, 21, 40, 53,  9, 60, 22,  6, 41, 52, 26, 15, 42, 14, 47, 63,
        46, 17,  0, 58, 61,  8, 57, 44, 43, 62])"
2750,"tensor([0.4588, 0.5251, 0.7111, 0.3096, 0.3476, 0.3684, 0.2311, 0.2795, 0.3487,
        0.1071])","tensor([2, 1, 0, 5, 8, 4, 3, 7, 6, 9])"
2751,"tensor([0.0946, 0.7533, 0.8697, 0.0871, 0.1234, 0.0098, 0.1616, 0.0434, 0.5336,
        0.0122])","tensor([2, 1, 8, 6, 4, 0, 3, 7, 9, 5])"
2752,"tensor([ 0.2360,  0.9390,  0.2063,  0.2717,  0.2169, -0.0200,  0.1396, -0.0189,
         0.1035,  0.2822,  0.1797,  0.1227,  0.1564,  0.2390,  0.1473,  0.2069])","tensor([ 1,  9,  3, 13,  0,  4, 15,  2, 10, 12, 14,  6, 11,  8,  7,  5])"
2753,"tensor([0.0875, 0.2120, 0.1542, 0.2150, 0.6240, 0.1857, 0.1434, 0.1773, 0.1804,
        0.1879])","tensor([4, 3, 1, 9, 5, 8, 7, 2, 6, 0])"
2754,"tensor([0.0792, 0.3887, 0.2832, 0.2356, 0.3543, 0.2623, 0.1786, 0.1324, 0.0326,
        0.3187, 0.2262, 0.0768, 0.2334, 0.2979, 0.0649, 0.0792, 0.1896, 0.1263])","tensor([ 1,  4,  9, 13,  2,  5,  3, 12, 10, 16,  6,  7, 17,  0, 15, 11, 14,  8])"
2755,"tensor([0.3145, 0.4575, 0.3167, 0.5709, 0.4188, 0.3011, 0.2582, 0.3375, 0.1115,
        0.1792, 0.3722, 0.3891, 0.4540, 0.4056, 0.2813, 0.3283, 0.2503, 0.2104,
        0.3771, 0.2377, 0.3449, 0.3027, 0.2800, 0.3504, 0.3381, 0.3543, 0.2885,
        0.3549, 0.3668, 0.2515, 0.4198, 0.4435, 0.4542, 0.5431, 0.3749, 0.4362,
        0.4146, 0.3624, 0.4001, 0.3952, 0.3577, 0.3658, 0.3030, 0.1492, 0.1629,
        0.3947, 0.2326, 0.1765, 0.3142, 0.4186, 0.2765, 0.3965, 0.2352, 0.3174,
        0.3353, 0.4046, 0.4818, 0.2733, 0.3313, 0.1299, 0.3075, 0.1576, 0.0250,
        0.2162])","tensor([ 3, 33, 56,  1, 32, 12, 31, 35, 30,  4, 49, 36, 13, 55, 38, 51, 39, 45,
        11, 18, 34, 10, 28, 41, 37, 40, 27, 25, 23, 20, 24,  7, 54, 58, 15, 53,
         2,  0, 48, 60, 42, 21,  5, 26, 14, 22, 50, 57,  6, 29, 16, 19, 52, 46,
        63, 17,  9, 47, 44, 61, 43, 59,  8, 62])"
2756,"tensor([0.0803, 0.1165, 0.2059, 0.0398, 0.1834, 0.2085, 0.5252, 0.4890, 0.4775,
        0.5518])","tensor([9, 6, 7, 8, 5, 2, 4, 1, 0, 3])"
2757,"tensor([0.2640, 0.2859, 0.4486, 0.1722, 0.0889, 0.5645, 0.6641, 0.1569, 0.2160,
        0.2736, 0.4192, 0.3805, 0.3446, 0.2418, 0.4109, 0.5159, 0.4414, 0.3139])","tensor([ 6,  5, 15,  2, 16, 10, 14, 11, 12, 17,  1,  9,  0, 13,  8,  3,  7,  4])"
2758,"tensor([0.1629, 0.3758, 0.5885, 0.5355, 0.5985, 0.6788, 0.2669, 0.2263, 0.3003,
        0.2730, 0.4182, 0.3116, 0.4150, 0.3256, 0.2384, 0.0596, 0.0243, 0.1827,
        0.3151])","tensor([ 5,  4,  2,  3, 10, 12,  1, 13, 18, 11,  8,  9,  6, 14,  7, 17,  0, 15,
        16])"
2759,"tensor([0.4177, 0.4252, 0.3772, 0.5591, 0.0902, 0.0497, 0.2161, 0.0444, 0.2856,
        0.3859, 0.3826, 0.7599])","tensor([11,  3,  1,  0,  9, 10,  2,  8,  6,  4,  5,  7])"
2760,"tensor([ 0.1685,  0.2449,  0.7577,  0.1206, -0.0114,  0.0578,  0.0883,  0.1214,
         0.2140,  0.3619])","tensor([2, 9, 1, 8, 0, 7, 3, 6, 5, 4])"
2761,"tensor([0.0980, 0.1124, 0.0711, 0.0175, 0.1128, 0.0524, 0.3975, 0.4448, 0.3102,
        0.2729, 0.1994, 0.0433, 0.1290])","tensor([ 7,  6,  8,  9, 10, 12,  4,  1,  0,  2,  5, 11,  3])"
2762,"tensor([0.1881, 0.1246, 0.1202, 0.1634, 0.1710, 0.2533, 0.1006, 0.1886, 0.1043,
        0.6211])","tensor([9, 5, 7, 0, 4, 3, 1, 2, 8, 6])"
2763,"tensor([0.0890, 0.2261, 0.2969, 0.2467, 0.2220, 0.1981, 0.1446, 0.1564, 0.1844,
        0.2226, 0.0142, 0.1563, 0.2146, 0.2293])","tensor([ 2,  3, 13,  1,  9,  4, 12,  5,  8,  7, 11,  6,  0, 10])"
2764,"tensor([0.3194, 0.3869, 0.2024, 0.1941, 0.4103, 0.3506, 0.4243, 0.2803, 0.4021,
        0.3194])","tensor([6, 4, 8, 1, 5, 0, 9, 7, 2, 3])"
